GEOSTAT_gr;GRD_ID;kolej;10km;15km;20km
7;1kmN3036E4965;;;;3
16;1kmN3037E4965;;;;
474;1kmN3038E4965;;;;
791;1kmN3039E4965;;;;4
274;1kmN3040E4965;;;;
265;1kmN3041E4965;;;3;
114;1kmN3042E4965;;;;
8;1kmN3047E4965;;;;
848;1kmN3049E4965;;4;;1
17;1kmN3050E4965;;4;;
990;1kmN3051E4965;;;;
5309;1kmN3052E4965;;;;
409;1kmN3053E4965;1;;;
2620;1kmN3056E4965;1;;;
2193;1kmN3057E4965;1;;;
2697;1kmN3058E4965;1;;;
630;1kmN3059E4965;;;;
1110;1kmN3060E4965;;;;
4437;1kmN3061E4965;;;;
2904;1kmN3062E4965;;;;
8298;1kmN3063E4965;;;;
92;1kmN3064E4965;;;;
295;1kmN3065E4965;;3;;
3212;1kmN3066E4965;;;;
1486;1kmN3067E4965;;4;;
266;1kmN3068E4965;;;;
386;1kmN3069E4965;;;;
709;1kmN3070E4965;;;3;
60;1kmN3071E4965;;;;
171;1kmN3072E4965;;;4;
190;1kmN3073E4965;;;4;
176;1kmN3074E4965;;;;
35;1kmN3075E4965;;;1;3
101;1kmN3076E4965;;;1;
338;1kmN3077E4965;;;;
91;1kmN3078E4965;;;;4
11;1kmN3079E4965;;;;
8;1kmN3080E4965;;;;
22;1kmN3081E4965;;;;1
192;1kmN3082E4965;;;;1
118;1kmN3087E4965;;;;
58;1kmN3088E4965;;;;
258;1kmN3089E4965;;;;
4;1kmN3035E4966;;;;
12;1kmN3037E4966;;;;
65;1kmN3038E4966;;;;
274;1kmN3039E4966;;;;4
361;1kmN3040E4966;;;;
303;1kmN3041E4966;;;3;
37;1kmN3042E4966;;;;
82;1kmN3050E4966;;;;
4031;1kmN3051E4966;;;;
7020;1kmN3052E4966;;;;
1743;1kmN3053E4966;1;;;
2459;1kmN3054E4966;1;;;
46;1kmN3055E4966;1;;1;
222;1kmN3056E4966;1;;1;
2499;1kmN3057E4966;1;;1;
733;1kmN3058E4966;;;;
2015;1kmN3059E4966;;;;
10;1kmN3060E4966;;;;
3784;1kmN3061E4966;;;;
750;1kmN3062E4966;;;;
42;1kmN3063E4966;;;;
23;1kmN3064E4966;;3;;
567;1kmN3065E4966;;3;;
1255;1kmN3066E4966;;;;
217;1kmN3067E4966;;4;;
382;1kmN3068E4966;;4;;
706;1kmN3069E4966;;;;
425;1kmN3070E4966;;;3;
263;1kmN3071E4966;;;;
35;1kmN3072E4966;;;;
287;1kmN3073E4966;;;4;
80;1kmN3074E4966;;;1;
71;1kmN3075E4966;;;1;3
155;1kmN3076E4966;;;;
259;1kmN3077E4966;;;;
209;1kmN3079E4966;;;;
133;1kmN3080E4966;;;;
22;1kmN3081E4966;;;;1
62;1kmN3084E4966;;;;
9;1kmN3085E4966;;;;
9;1kmN3087E4966;;;;
89;1kmN3088E4966;;;;
61;1kmN3089E4966;;;;
257;1kmN3035E4967;;;;
44;1kmN3036E4967;;;;3
85;1kmN3037E4967;;;;
58;1kmN3038E4967;;;;4
306;1kmN3039E4967;;;;4
465;1kmN3040E4967;;;;
6;1kmN3042E4967;;;;
234;1kmN3050E4967;;;;1
4;1kmN3051E4967;;;;
267;1kmN3053E4967;;;;
4997;1kmN3054E4967;1;;;
1161;1kmN3055E4967;1;;;
3544;1kmN3056E4967;1;;;
3245;1kmN3057E4967;;;1;
314;1kmN3058E4967;;;1;
1431;1kmN3059E4967;;;1;
1040;1kmN3060E4967;;;;
6333;1kmN3061E4967;;;;
193;1kmN3062E4967;;;;
1550;1kmN3063E4967;;;;
24;1kmN3064E4967;;3;;
314;1kmN3065E4967;;;;
410;1kmN3066E4967;;;;
65;1kmN3067E4967;;;;
260;1kmN3068E4967;;4;;
394;1kmN3069E4967;;;3;
246;1kmN3070E4967;;;3;
4;1kmN3071E4967;;;1;
192;1kmN3072E4967;;;1;
69;1kmN3073E4967;;;4;
171;1kmN3074E4967;;;;
225;1kmN3075E4967;;;;3
361;1kmN3076E4967;;;;
312;1kmN3077E4967;;;;
159;1kmN3079E4967;;;;
48;1kmN3080E4967;;;;1
8;1kmN3087E4967;;;;
131;1kmN3088E4967;;;;
115;1kmN3089E4967;;;;
6;1kmN3036E4968;;;;3
738;1kmN3037E4968;;;;
132;1kmN3038E4968;;;;4
9;1kmN3039E4968;;;;
32;1kmN3040E4968;;;;
140;1kmN3042E4968;;;3;
203;1kmN3043E4968;;;4;
428;1kmN3048E4968;;4;;
180;1kmN3049E4968;;4;;
377;1kmN3050E4968;;;;1
84;1kmN3051E4968;;;;1
1933;1kmN3054E4968;;;;
175;1kmN3055E4968;1;;;
2156;1kmN3056E4968;1;;;
1949;1kmN3057E4968;1;;;
6053;1kmN3058E4968;1;;;
5137;1kmN3059E4968;;;1;
6944;1kmN3060E4968;;;1;
641;1kmN3061E4968;;;1;
3894;1kmN3062E4968;;;;
12067;1kmN3063E4968;;3;;
4707;1kmN3064E4968;;3;;
1453;1kmN3065E4968;;;;
140;1kmN3066E4968;;;;
180;1kmN3067E4968;;;;
28;1kmN3068E4968;;4;;
284;1kmN3069E4968;;;3;
450;1kmN3070E4968;;;1;
139;1kmN3071E4968;;;1;
234;1kmN3072E4968;;;;
247;1kmN3073E4968;;;4;
241;1kmN3074E4968;;;;3
208;1kmN3075E4968;;;;3
214;1kmN3076E4968;;;;
253;1kmN3077E4968;;;;
126;1kmN3078E4968;;;;4
62;1kmN3079E4968;;;;1
3;1kmN3085E4968;;;;
1;1kmN3087E4968;;;;
197;1kmN3088E4968;;;;
99;1kmN3089E4968;;;;
637;1kmN3036E4969;;;;3
2241;1kmN3037E4969;;;;3
2752;1kmN3038E4969;;;;4
10;1kmN3039E4969;;;;
39;1kmN3040E4969;;;;
57;1kmN3041E4969;;;;
768;1kmN3042E4969;;;3;
234;1kmN3043E4969;;;4;
54;1kmN3046E4969;;;;
50;1kmN3047E4969;;;;
2350;1kmN3048E4969;;4;;
2667;1kmN3049E4969;;3;;
657;1kmN3050E4969;;;;
695;1kmN3051E4969;;;;1
6;1kmN3052E4969;;;;1
588;1kmN3053E4969;;;;
5461;1kmN3054E4969;;;;
4004;1kmN3055E4969;1;;;
95;1kmN3056E4969;1;;;
4051;1kmN3057E4969;1;;;
11001;1kmN3058E4969;1;;;
9128;1kmN3059E4969;1;;;
11725;1kmN3060E4969;;;;
1442;1kmN3061E4969;;;1;
1474;1kmN3062E4969;1;3;1;
5787;1kmN3063E4969;1;3;1;
2663;1kmN3064E4969;1;;1;
386;1kmN3065E4969;;;1;
383;1kmN3066E4969;;;1;
1640;1kmN3067E4969;;;1;
488;1kmN3068E4969;;4;3;
672;1kmN3069E4969;;;3;
98;1kmN3070E4969;;;;
259;1kmN3071E4969;;;;
139;1kmN3073E4969;;;4;
155;1kmN3074E4969;;;;3
106;1kmN3075E4969;;;;
211;1kmN3076E4969;;;;
18;1kmN3077E4969;;;;
456;1kmN3078E4969;;;;4
97;1kmN3083E4969;;;;
265;1kmN3084E4969;;;;
1;1kmN3087E4969;;;;
172;1kmN3088E4969;;;;
37;1kmN3089E4969;;;;
322;1kmN3036E4970;;;;
1245;1kmN3037E4970;;;;3
94;1kmN3038E4970;;;;4
106;1kmN3040E4970;;;;
1256;1kmN3041E4970;;;;
1186;1kmN3042E4970;;;3;
17;1kmN3043E4970;;;4;
107;1kmN3044E4970;;;;
83;1kmN3045E4970;;;;
400;1kmN3046E4970;;;;
350;1kmN3047E4970;;;;
177;1kmN3048E4970;;4;;
417;1kmN3049E4970;;3;;
1194;1kmN3050E4970;;3;;
982;1kmN3051E4970;;;;
638;1kmN3053E4970;;;;1
11065;1kmN3054E4970;1;;;1
9155;1kmN3055E4970;1;;;
1063;1kmN3056E4970;1;;;
5255;1kmN3057E4970;1;;;
12103;1kmN3058E4970;;;;
6170;1kmN3059E4970;1;;;
3878;1kmN3060E4970;1;3;;
1096;1kmN3061E4970;1;3;;
464;1kmN3062E4970;1;3;;
1825;1kmN3063E4970;;;;
2393;1kmN3064E4970;1;;;
165;1kmN3065E4970;;;;
391;1kmN3066E4970;;;;
141;1kmN3067E4970;;;;
75;1kmN3068E4970;;4;3;
944;1kmN3069E4970;;;;
95;1kmN3070E4970;;;;
107;1kmN3071E4970;;;;
135;1kmN3072E4970;;;;
23;1kmN3073E4970;;;4;3
120;1kmN3074E4970;;;;3
1;1kmN3075E4970;;;;
267;1kmN3076E4970;;;;1
138;1kmN3077E4970;;;;1
333;1kmN3078E4970;;;;4
94;1kmN3083E4970;;;;
258;1kmN3084E4970;;;;
5;1kmN3087E4970;;;;
26;1kmN3088E4970;;;;
60;1kmN3036E4971;;;;
92;1kmN3037E4971;;;;3
121;1kmN3038E4971;;;;4
2310;1kmN3041E4971;;;;
76;1kmN3042E4971;;;;
1696;1kmN3043E4971;;;4;
1546;1kmN3044E4971;;;3;
204;1kmN3045E4971;;;;
191;1kmN3047E4971;;;;
730;1kmN3048E4971;;4;;
367;1kmN3049E4971;;;;
1348;1kmN3050E4971;;3;;
365;1kmN3051E4971;1;3;;
138;1kmN3052E4971;1;3;;
488;1kmN3053E4971;1;3;;
5740;1kmN3054E4971;1;;;1
2174;1kmN3055E4971;;;;1
249;1kmN3056E4971;;;;
1387;1kmN3057E4971;1;;;
6378;1kmN3058E4971;;3;;
3797;1kmN3059E4971;;3;;
6293;1kmN3060E4971;;3;;
8233;1kmN3061E4971;;;;
66;1kmN3062E4971;;;;
5173;1kmN3063E4971;;;;
3870;1kmN3064E4971;1;;;
320;1kmN3065E4971;1;;;
490;1kmN3066E4971;;;;
113;1kmN3067E4971;;;3;
245;1kmN3069E4971;;;;
23;1kmN3070E4971;;;;
18;1kmN3072E4971;;;;
145;1kmN3073E4971;;;4;3
113;1kmN3074E4971;;;;
211;1kmN3075E4971;;;;1
134;1kmN3076E4971;;;;1
47;1kmN3077E4971;;;;
335;1kmN3078E4971;;;;4
16;1kmN3079E4971;;;;
234;1kmN3083E4971;;;;
201;1kmN3084E4971;;;;
7;1kmN3085E4971;;;;
133;1kmN3087E4971;;;;
71;1kmN3088E4971;;;;
52;1kmN3089E4971;;;;
46;1kmN3036E4972;;;;
173;1kmN3037E4972;;;;
27;1kmN3038E4972;;;;4
165;1kmN3039E4972;;;;
143;1kmN3040E4972;;;;
288;1kmN3041E4972;;;;
12;1kmN3042E4972;;;;
754;1kmN3043E4972;;;4;
3234;1kmN3044E4972;;;4;
428;1kmN3045E4972;;;3;
515;1kmN3047E4972;;;;
975;1kmN3048E4972;;4;;
768;1kmN3049E4972;1;4;;
450;1kmN3050E4972;1;;;
2123;1kmN3051E4972;1;;;
6918;1kmN3052E4972;;;;
2382;1kmN3053E4972;1;3;;
2126;1kmN3054E4972;;3;;
4807;1kmN3055E4972;;3;;1
2810;1kmN3056E4972;;3;;1
865;1kmN3057E4972;1;3;;1
1896;1kmN3058E4972;;3;;1
305;1kmN3059E4972;;;;
2153;1kmN3060E4972;;;;
2138;1kmN3061E4972;;;;
415;1kmN3062E4972;;;;
8468;1kmN3063E4972;;;;
8576;1kmN3064E4972;;;;
1165;1kmN3065E4972;1;;;
20;1kmN3066E4972;;;3;
408;1kmN3067E4972;;;3;
227;1kmN3068E4972;;4;;
470;1kmN3069E4972;;;;
214;1kmN3070E4972;;;;
36;1kmN3071E4972;;;;
159;1kmN3072E4972;;;;3
171;1kmN3073E4972;;;4;3
128;1kmN3074E4972;;;;1
91;1kmN3075E4972;;;;1
160;1kmN3076E4972;;;;
81;1kmN3077E4972;;;;
3;1kmN3079E4972;;;;
59;1kmN3081E4972;;;;
92;1kmN3084E4972;;;;
178;1kmN3085E4972;;;;
59;1kmN3086E4972;;;;
8;1kmN3087E4972;;;;
104;1kmN3088E4972;;;;
90;1kmN3089E4972;;;;
37;1kmN3090E4972;;;;
67;1kmN3036E4973;;;;
340;1kmN3037E4973;;;;
96;1kmN3038E4973;;;;4
117;1kmN3039E4973;;;;4
233;1kmN3040E4973;;;;
100;1kmN3042E4973;;;;
352;1kmN3043E4973;;;;
301;1kmN3044E4973;;;4;
47;1kmN3045E4973;;;3;
3;1kmN3046E4973;1;;3;
385;1kmN3047E4973;1;;;
513;1kmN3048E4973;1;;;
1437;1kmN3049E4973;1;4;;
414;1kmN3050E4973;;;;
1033;1kmN3051E4973;;;;
122;1kmN3052E4973;;;;
62;1kmN3053E4973;1;;;
786;1kmN3054E4973;1;;;
3395;1kmN3055E4973;;;;
498;1kmN3056E4973;;;;
4574;1kmN3057E4973;1;;;
2216;1kmN3058E4973;1;;;1
7136;1kmN3059E4973;;;;1
11701;1kmN3060E4973;;;;1
5541;1kmN3061E4973;;;;1
7627;1kmN3062E4973;;;;
1654;1kmN3063E4973;;;;
9867;1kmN3064E4973;;;;
1634;1kmN3065E4973;1;;3;
668;1kmN3066E4973;;;3;
59;1kmN3067E4973;;;;
4;1kmN3068E4973;;4;;
41;1kmN3069E4973;;;;1
4;1kmN3070E4973;;;;1
32;1kmN3073E4973;;;4;
330;1kmN3074E4973;;;;
156;1kmN3075E4973;;;;
212;1kmN3076E4973;;;;
387;1kmN3080E4973;;;;
1051;1kmN3081E4973;;;;
19;1kmN3082E4973;;;;
36;1kmN3083E4973;;;;
206;1kmN3084E4973;;;;
60;1kmN3085E4973;;;;
118;1kmN3086E4973;;;;
28;1kmN3087E4973;;;;
407;1kmN3088E4973;;;;
105;1kmN3089E4973;;;;
158;1kmN3090E4973;;;;
120;1kmN3036E4974;;;;
3054;1kmN3037E4974;;;;
5;1kmN3038E4974;;;;
136;1kmN3039E4974;;;;4
566;1kmN3040E4974;;;;3
159;1kmN3041E4974;;;;
506;1kmN3043E4974;;;;
795;1kmN3044E4974;1;;4;
478;1kmN3045E4974;1;;;
22;1kmN3046E4974;1;;3;
31;1kmN3047E4974;;;3;
361;1kmN3049E4974;;4;;
30;1kmN3050E4974;;4;;
128;1kmN3051E4974;;;;
171;1kmN3055E4974;1;;;
153;1kmN3056E4974;;;;
589;1kmN3057E4974;;;;
1929;1kmN3058E4974;1;;;
3057;1kmN3059E4974;;;;
3923;1kmN3060E4974;;;;
3663;1kmN3061E4974;;;;1
2932;1kmN3062E4974;;;;1
546;1kmN3063E4974;;;;1
12807;1kmN3064E4974;;;3;1
1905;1kmN3065E4974;1;;3;1
1612;1kmN3066E4974;1;;;1
2631;1kmN3067E4974;;4;;1
183;1kmN3068E4974;;4;;1
266;1kmN3069E4974;;;;1
5;1kmN3071E4974;;;;3
19;1kmN3072E4974;;;;3
191;1kmN3073E4974;;;4;
297;1kmN3074E4974;;;;
122;1kmN3075E4974;;;;
227;1kmN3076E4974;;;;
41;1kmN3077E4974;;;;
8;1kmN3078E4974;;;;4
19;1kmN3079E4974;;;;
740;1kmN3080E4974;;;;
1537;1kmN3081E4974;;;;
102;1kmN3082E4974;;;;
113;1kmN3086E4974;;;;
137;1kmN3088E4974;;;;
100;1kmN3089E4974;;;;
254;1kmN3090E4974;;;;
323;1kmN3036E4975;;;;
3114;1kmN3037E4975;;;;
51;1kmN3039E4975;;;;4
542;1kmN3040E4975;1;;;3
556;1kmN3041E4975;1;;;3
7;1kmN3042E4975;1;;;
146;1kmN3043E4975;1;;;
1544;1kmN3044E4975;1;;4;
1250;1kmN3045E4975;;;;
450;1kmN3046E4975;;;;
15;1kmN3047E4975;;;3;
11;1kmN3048E4975;;;3;
1847;1kmN3053E4975;;;;
226;1kmN3054E4975;;;;
8;1kmN3056E4975;;;;
468;1kmN3058E4975;1;;;
655;1kmN3059E4975;;;;
12;1kmN3060E4975;;;;
344;1kmN3061E4975;;;;
780;1kmN3063E4975;;;3;
5060;1kmN3064E4975;;;3;
11409;1kmN3065E4975;;;;
8622;1kmN3066E4975;1;4;;
374;1kmN3067E4975;1;4;;
1;1kmN3068E4975;;;;
97;1kmN3069E4975;;;;
130;1kmN3070E4975;;;;3
57;1kmN3071E4975;;;;3
149;1kmN3072E4975;;;4;
258;1kmN3073E4975;;;4;
182;1kmN3074E4975;;;;
136;1kmN3076E4975;;;;
128;1kmN3077E4975;;;;4
59;1kmN3078E4975;;;;4
104;1kmN3079E4975;;;;
47;1kmN3080E4975;;;;
67;1kmN3081E4975;;;;
536;1kmN3082E4975;;;;
132;1kmN3083E4975;;;;
7;1kmN3084E4975;;;;
437;1kmN3085E4975;;;;
220;1kmN3086E4975;;;;
10;1kmN3087E4975;;;;
25;1kmN3088E4975;;;;
210;1kmN3089E4975;;;;
100;1kmN3090E4975;;;;
1293;1kmN3036E4976;1;;;
484;1kmN3037E4976;1;;;
155;1kmN3038E4976;1;;;
106;1kmN3039E4976;1;;;4
1026;1kmN3040E4976;1;;;
1134;1kmN3041E4976;;;;3
64;1kmN3042E4976;;;;3
467;1kmN3043E4976;;;;
845;1kmN3044E4976;;;4;
141;1kmN3045E4976;;;4;
83;1kmN3046E4976;;;;
165;1kmN3048E4976;;;;
5;1kmN3049E4976;;;3;
42;1kmN3051E4976;;4;3;
519;1kmN3053E4976;;;;
1575;1kmN3054E4976;;;;
81;1kmN3055E4976;1;;;
879;1kmN3058E4976;1;;;
1217;1kmN3059E4976;1;;3;
1241;1kmN3060E4976;1;;3;
407;1kmN3061E4976;1;;3;
94;1kmN3062E4976;;;3;
305;1kmN3063E4976;;;;
78;1kmN3064E4976;;;;
8716;1kmN3065E4976;;;;
1370;1kmN3066E4976;;4;;
1945;1kmN3067E4976;1;;;
202;1kmN3068E4976;1;;;
389;1kmN3070E4976;;;;3
3801;1kmN3071E4976;;;;
497;1kmN3072E4976;;;4;
737;1kmN3073E4976;;;;
194;1kmN3074E4976;;;;
412;1kmN3076E4976;;;;
15;1kmN3077E4976;;;;4
118;1kmN3078E4976;;;;
238;1kmN3079E4976;;;;
36;1kmN3082E4976;;;;
83;1kmN3083E4976;;;;
105;1kmN3084E4976;;;;
156;1kmN3085E4976;;;;
101;1kmN3086E4976;;;;
40;1kmN3087E4976;;;;
14;1kmN3089E4976;;;;
158;1kmN3090E4976;;;;
423;1kmN3036E4977;1;;;
108;1kmN3037E4977;;;;
173;1kmN3038E4977;;;;
444;1kmN3039E4977;;;;4
578;1kmN3040E4977;;;;4
437;1kmN3041E4977;;;;
95;1kmN3042E4977;;;;3
440;1kmN3043E4977;;;;3
169;1kmN3044E4977;;;;
67;1kmN3045E4977;;;4;
133;1kmN3046E4977;;;;
542;1kmN3048E4977;;;;
15;1kmN3049E4977;;;;
483;1kmN3052E4977;;4;3;
148;1kmN3053E4977;;;3;
8494;1kmN3054E4977;;;3;
206;1kmN3055E4977;;;3;
2409;1kmN3058E4977;;;3;
1191;1kmN3059E4977;1;;3;
117;1kmN3060E4977;;;;
5135;1kmN3061E4977;1;;;
132;1kmN3062E4977;1;;;
64;1kmN3063E4977;1;;;
459;1kmN3064E4977;;;;
34;1kmN3065E4977;;4;;
587;1kmN3066E4977;;4;;
183;1kmN3067E4977;1;;;
24;1kmN3068E4977;1;;;3
661;1kmN3069E4977;1;;;3
1361;1kmN3070E4977;;;;
1416;1kmN3071E4977;;;4;
22;1kmN3072E4977;;;4;
100;1kmN3073E4977;;;;
12;1kmN3074E4977;;;;
206;1kmN3076E4977;;;;
239;1kmN3078E4977;;;;
160;1kmN3079E4977;;;;
47;1kmN3080E4977;;;;
3;1kmN3082E4977;;;;
13;1kmN3083E4977;;;;
2;1kmN3084E4977;;;;
182;1kmN3085E4977;;;;
82;1kmN3086E4977;;;;
36;1kmN3087E4977;;;;
80;1kmN3088E4977;;;;
25;1kmN3089E4977;;;;
338;1kmN3090E4977;;;;
7;1kmN3038E4978;;;;
70;1kmN3039E4978;;;;
245;1kmN3040E4978;;;;4
24;1kmN3041E4978;;;;
13;1kmN3042E4978;;;;
16;1kmN3043E4978;;;;3
3;1kmN3044E4978;;;;3
60;1kmN3045E4978;;;4;
174;1kmN3046E4978;;;4;
315;1kmN3047E4978;;;;
1020;1kmN3048E4978;;;;
298;1kmN3049E4978;;;;
4;1kmN3052E4978;;4;;
472;1kmN3053E4978;;4;;
3106;1kmN3054E4978;;4;;
522;1kmN3056E4978;;;;
46;1kmN3057E4978;1;;;
3;1kmN3058E4978;;;;
248;1kmN3060E4978;;;;
1813;1kmN3061E4978;;;;
1221;1kmN3062E4978;;;;
144;1kmN3063E4978;1;4;;
452;1kmN3064E4978;1;4;;
110;1kmN3065E4978;1;4;;
162;1kmN3066E4978;1;;;
82;1kmN3067E4978;1;;;3
520;1kmN3069E4978;1;;;
2032;1kmN3070E4978;1;;4;
595;1kmN3071E4978;1;;4;
85;1kmN3072E4978;;;;
9;1kmN3074E4978;;;;
29;1kmN3075E4978;;;;
62;1kmN3076E4978;;;;4
144;1kmN3078E4978;;;;
18;1kmN3080E4978;;;;
168;1kmN3083E4978;;;;
32;1kmN3084E4978;;;;
631;1kmN3085E4978;;;;
48;1kmN3086E4978;;;;
208;1kmN3087E4978;;;;
104;1kmN3088E4978;;;;
5;1kmN3089E4978;;;;
424;1kmN3090E4978;;;;
726;1kmN3037E4979;;;;
470;1kmN3038E4979;;;;
372;1kmN3039E4979;;;;
730;1kmN3040E4979;;;;4
150;1kmN3041E4979;;;;4
523;1kmN3046E4979;;;4;3
877;1kmN3047E4979;;;4;
97;1kmN3048E4979;;;;
547;1kmN3049E4979;;;;
81;1kmN3050E4979;;;;
1385;1kmN3051E4979;;;;
10120;1kmN3052E4979;;;;
6925;1kmN3053E4979;;;;
722;1kmN3054E4979;;4;;
903;1kmN3055E4979;;4;;
807;1kmN3056E4979;;4;;
131;1kmN3057E4979;1;;;
715;1kmN3058E4979;1;;;
6;1kmN3059E4979;1;;;
779;1kmN3060E4979;;4;;
1112;1kmN3061E4979;;4;;
249;1kmN3062E4979;;4;;
1973;1kmN3063E4979;1;4;;
969;1kmN3064E4979;;;;
244;1kmN3069E4979;;;;
22;1kmN3070E4979;;;4;
142;1kmN3071E4979;1;;;
496;1kmN3072E4979;1;;;
4;1kmN3073E4979;;;;
29;1kmN3075E4979;;;;
110;1kmN3076E4979;;;;4
108;1kmN3077E4979;;;;
271;1kmN3083E4979;;;;
166;1kmN3084E4979;;;;
63;1kmN3085E4979;;;;
1;1kmN3089E4979;;;;
31;1kmN3090E4979;;;;
432;1kmN3037E4980;;;;
463;1kmN3039E4980;;;;
1063;1kmN3040E4980;;;;
538;1kmN3041E4980;;;;4
11;1kmN3044E4980;;;;
1766;1kmN3046E4980;;;;3
162;1kmN3047E4980;;;4;3
34;1kmN3048E4980;;;4;3
466;1kmN3049E4980;;;;
1600;1kmN3050E4980;;;;
4689;1kmN3051E4980;;;;
8691;1kmN3052E4980;;;;
1809;1kmN3053E4980;;;;
1106;1kmN3055E4980;;;;
604;1kmN3056E4980;;4;;
1;1kmN3057E4980;1;4;;
442;1kmN3058E4980;1;4;;
20;1kmN3059E4980;1;4;;
139;1kmN3060E4980;1;4;;
83;1kmN3061E4980;1;;;
138;1kmN3062E4980;1;;;
668;1kmN3063E4980;1;;;3
1262;1kmN3064E4980;1;;;3
41;1kmN3065E4980;1;;;3
34;1kmN3071E4980;;;;
601;1kmN3072E4980;1;;;
128;1kmN3073E4980;;;;
456;1kmN3075E4980;;;;4
230;1kmN3076E4980;;;;4
2;1kmN3077E4980;;;;
514;1kmN3083E4980;;;;
399;1kmN3084E4980;;;;
135;1kmN3085E4980;;;;
89;1kmN3088E4980;;;;
172;1kmN3091E4980;;;;
204;1kmN3037E4981;;;;
3161;1kmN3040E4981;;;;
196;1kmN3041E4981;;;;4
1;1kmN3043E4981;;;;
294;1kmN3044E4981;;;;
99;1kmN3045E4981;;;;
125;1kmN3046E4981;;;;
36;1kmN3047E4981;;;;
111;1kmN3048E4981;;;4;3
920;1kmN3049E4981;;;4;3
612;1kmN3050E4981;;;;3
5182;1kmN3051E4981;;;;3
2131;1kmN3052E4981;;;;3
198;1kmN3053E4981;;;;
626;1kmN3055E4981;;;;
3124;1kmN3056E4981;1;;;
3;1kmN3057E4981;1;;;
125;1kmN3058E4981;;;;
63;1kmN3059E4981;;;;3
257;1kmN3060E4981;;;;3
262;1kmN3063E4981;1;;;3
99;1kmN3064E4981;;;;
157;1kmN3065E4981;;;;
29;1kmN3066E4981;;;;
108;1kmN3067E4981;;;;
249;1kmN3068E4981;;;4;
27;1kmN3069E4981;;;4;
410;1kmN3072E4981;1;;;
348;1kmN3073E4981;1;;;
56;1kmN3074E4981;;;;4
562;1kmN3075E4981;;;;4
29;1kmN3076E4981;;;;
3541;1kmN3083E4981;;;;
619;1kmN3084E4981;;;;
287;1kmN3088E4981;;;;
369;1kmN3089E4981;;;;
44;1kmN3090E4981;;;;
32;1kmN3091E4981;;;;
2;1kmN3037E4982;;;;
5;1kmN3039E4982;;;;
2679;1kmN3040E4982;;;;
213;1kmN3041E4982;;;;
5;1kmN3042E4982;;;;4
17;1kmN3046E4982;;;;
76;1kmN3047E4982;;;;
116;1kmN3048E4982;;;;
891;1kmN3049E4982;;;4;
592;1kmN3050E4982;;;4;
1438;1kmN3051E4982;;;;
314;1kmN3052E4982;;;;3
1;1kmN3053E4982;;;;3
308;1kmN3054E4982;;;;3
106;1kmN3055E4982;;;;3
1550;1kmN3056E4982;1;;;3
15;1kmN3060E4982;;;;
136;1kmN3061E4982;;;;
128;1kmN3062E4982;;;;
511;1kmN3063E4982;1;;;
174;1kmN3064E4982;;;;
400;1kmN3065E4982;;;;
483;1kmN3066E4982;;;4;
16;1kmN3067E4982;;;4;
751;1kmN3068E4982;;;4;
4;1kmN3069E4982;;;;
5;1kmN3070E4982;;;;
307;1kmN3072E4982;;;;
185;1kmN3073E4982;1;;;
103;1kmN3074E4982;1;;;4
88;1kmN3075E4982;1;;;
23;1kmN3076E4982;;;;
70;1kmN3077E4982;;;;
73;1kmN3078E4982;;;;
389;1kmN3083E4982;;;;
575;1kmN3084E4982;;;;
535;1kmN3089E4982;;;;
819;1kmN3090E4982;;;;
160;1kmN3091E4982;1;;;
95;1kmN3037E4983;;;;
1;1kmN3038E4983;;;;
196;1kmN3039E4983;;;;
221;1kmN3040E4983;;;;
191;1kmN3041E4983;;;;
51;1kmN3046E4983;;;;
892;1kmN3047E4983;;;;
364;1kmN3048E4983;;;;
243;1kmN3049E4983;;;;
18;1kmN3050E4983;;;4;
104;1kmN3051E4983;;;4;
216;1kmN3052E4983;;;4;
6;1kmN3054E4983;;;;
740;1kmN3055E4983;1;;;
230;1kmN3056E4983;1;;;
2;1kmN3058E4983;;;;
79;1kmN3059E4983;;;;
66;1kmN3061E4983;;;;
2;1kmN3062E4983;;;;
505;1kmN3063E4983;1;;;
34;1kmN3064E4983;;;4;
340;1kmN3068E4983;;;;
70;1kmN3069E4983;;;;
111;1kmN3070E4983;;;;
4;1kmN3071E4983;;;;
52;1kmN3074E4983;;;;4
403;1kmN3076E4983;1;;;
571;1kmN3077E4983;;;;
52;1kmN3078E4983;;;;
206;1kmN3079E4983;;;;
72;1kmN3080E4983;;;;
168;1kmN3083E4983;;;;
521;1kmN3084E4983;;;;
3;1kmN3087E4983;;;;
5;1kmN3088E4983;;;;
173;1kmN3089E4983;1;;;
387;1kmN3090E4983;1;;;
29;1kmN3091E4983;1;;;
150;1kmN3037E4984;;;;
148;1kmN3038E4984;;;;
473;1kmN3039E4984;;;;
523;1kmN3040E4984;;;;
498;1kmN3041E4984;;;;
20;1kmN3042E4984;;;;
165;1kmN3046E4984;;;;
1282;1kmN3047E4984;;;;
1048;1kmN3048E4984;;;;
85;1kmN3049E4984;;;;
478;1kmN3050E4984;;;;
58;1kmN3051E4984;;;;
6;1kmN3052E4984;;;4;
267;1kmN3053E4984;;;4;
473;1kmN3054E4984;1;;4;
224;1kmN3055E4984;1;;4;
118;1kmN3056E4984;;;4;
65;1kmN3059E4984;;;;
80;1kmN3061E4984;;;4;
9;1kmN3062E4984;;;4;
