0,"LINESTRING (18.8786770128 50.3932418363, 19.3284196 50.2453068)",71,563
0,"LINESTRING (18.8786770128 50.3932418363, 18.80392475 50.10210825)",71,564
0,"LINESTRING (18.8786770128 50.3932418363, 19.15870975 50.106952)",71,565
0,"LINESTRING (18.8786770128 50.3932418363, 19.06267 50.39225)",71,566
0,"LINESTRING (18.8786770128 50.3932418363, 18.41606 50.46468)",71,567
0,"LINESTRING (18.8786770128 50.3932418363, 18.6299445 50.21267125)",71,568
0,"LINESTRING (18.8786770128 50.3932418363, 18.642268 50.496884)",71,569
0,"LINESTRING (18.8786770128 50.3932418363, 19.27956 50.50855)",71,570
0,"LINESTRING (18.8786770128 50.3932418363, 18.92349275 50.2113715)",71,571
0,"LINESTRING (18.8786770128 50.3932418363, 18.78055625 50.43122175)",71,572
0,"LINESTRING (18.8786770128 50.3932418363, 17.29721 50.93117)",71,573
0,"LINESTRING (18.8786770128 50.3932418363, 18.6987975 50.552115)",71,574
0,"LINESTRING (18.8786770128 50.3932418363, 18.86576 49.64759)",71,575
0,"LINESTRING (18.8786770128 50.3932418363, 19.1492025 50.063355)",71,576
0,"LINESTRING (18.8786770128 50.3932418363, 19.20315525 50.355199)",71,577
0,"LINESTRING (18.8786770128 50.3932418363, 18.29168 50.15624)",71,578
0,"LINESTRING (18.8786770128 50.3932418363, 18.6661265 50.566523)",71,579
0,"LINESTRING (18.8786770128 50.3932418363, 18.60364 50.40259)",71,580
0,"LINESTRING (18.8786770128 50.3932418363, 18.49704325 50.066595)",71,581
0,"LINESTRING (18.8786770128 50.3932418363, 19.2245425 50.17335)",71,582
0,"LINESTRING (18.8786770128 50.3932418363, 18.59872 50.15429)",71,583
0,"LINESTRING (18.8786770128 50.3932418363, 18.5995825 50.37929)",71,584
0,"LINESTRING (18.8786770128 50.3932418363, 18.75688475 50.0855065)",71,585
0,"LINESTRING (18.8786770128 50.3932418363, 18.81205 49.869961)",71,586
0,"LINESTRING (18.8786770128 50.3932418363, 18.81631 49.72074)",71,587
0,"LINESTRING (18.8786770128 50.3932418363, 18.67801325 50.04892425)",71,588
0,"LINESTRING (18.8786770128 50.3932418363, 19.1770065 50.504242)",71,589
0,"LINESTRING (18.8786770128 50.3932418363, 19.98431025 50.0431955)",71,590
0,"LINESTRING (18.8786770128 50.3932418363, 18.56511 50.10292)",71,591
0,"LINESTRING (18.8786770128 50.3932418363, 18.602898 50.139423)",71,592
0,"LINESTRING (18.8786770128 50.3932418363, 18.7709766667 50.22367)",71,593
0,"LINESTRING (18.8786770128 50.3932418363, 19.14699 50.38991)",71,594
0,"LINESTRING (18.8786770128 50.3932418363, 18.970935 49.97536)",71,595
0,"LINESTRING (18.8786770128 50.3932418363, 18.7743886667 50.041658)",71,596
0,"LINESTRING (18.8786770128 50.3932418363, 19.41353 50.38042)",71,597
0,"LINESTRING (18.8786770128 50.3932418363, 19.11993 50.3990466667)",71,598
0,"LINESTRING (18.8786770128 50.3932418363, 19.0572526667 49.804063)",71,599
0,"LINESTRING (18.8786770128 50.3932418363, 19.0198496667 49.9043843333)",71,600
0,"LINESTRING (18.8786770128 50.3932418363, 18.85456 49.65873)",71,601
0,"LINESTRING (18.8786770128 50.3932418363, 18.70882 50.54009)",71,602
0,"LINESTRING (18.8786770128 50.3932418363, 19.1071 50.43741)",71,603
0,"LINESTRING (18.8786770128 50.3932418363, 18.63782 50.25178)",71,604
0,"LINESTRING (18.8786770128 50.3932418363, 18.57299 50.48561)",71,605
0,"LINESTRING (18.8786770128 50.3932418363, 19.101342 50.222937)",71,606
0,"LINESTRING (18.8786770128 50.3932418363, 18.541163 50.2195983333)",71,607
0,"LINESTRING (18.8786770128 50.3932418363, 18.81628 50.0986)",71,608
0,"LINESTRING (18.8786770128 50.3932418363, 19.15541 50.4177833333)",71,609
0,"LINESTRING (18.8786770128 50.3932418363, 18.8136273333 50.1881816667)",71,610
0,"LINESTRING (18.8786770128 50.3932418363, 18.78728 50.07993)",71,611
0,"LINESTRING (18.8786770128 50.3932418363, 18.6936953333 50.1308493333)",71,612
0,"LINESTRING (18.8786770128 50.3932418363, 18.514641 50.2558623333)",71,613
0,"LINESTRING (18.8786770128 50.3932418363, 18.7271333333 50.4078166667)",71,614
0,"LINESTRING (18.8786770128 50.3932418363, 18.8297 50.1134666667)",71,615
0,"LINESTRING (18.8786770128 50.3932418363, 18.31122 49.92631)",71,616
0,"LINESTRING (18.8786770128 50.3932418363, 19.94145 50.39607)",71,617
1,"LINESTRING (18.8786770128 50.3932418363, 19.2410133333 50.0912646667)",71,618
0,"LINESTRING (18.8786770128 50.3932418363, 18.75444 50.04585)",71,619
0,"LINESTRING (18.8786770128 50.3932418363, 18.65355 51.01436)",71,620
0,"LINESTRING (18.8786770128 50.3932418363, 19.08439 50.13818)",71,621
0,"LINESTRING (18.8786770128 50.3932418363, 17.34149 50.47873)",71,622
0,"LINESTRING (18.8786770128 50.3932418363, 18.7247946667 49.9657423333)",71,623
0,"LINESTRING (18.8786770128 50.3932418363, 18.678484 50.6754063333)",71,624
0,"LINESTRING (18.8786770128 50.3932418363, 18.6088003333 50.4741853333)",71,625
0,"LINESTRING (18.8786770128 50.3932418363, 19.85873 50.08376)",71,626
0,"LINESTRING (18.8786770128 50.3932418363, 18.48153 50.02028)",71,627
0,"LINESTRING (18.8786770128 50.3932418363, 19.1713 50.44106)",71,628
0,"LINESTRING (18.8786770128 50.3932418363, 18.01911 50.49309)",71,629
0,"LINESTRING (18.8786770128 50.3932418363, 18.89928 50.61741)",71,630
0,"LINESTRING (18.8786770128 50.3932418363, 18.07573 50.45925)",71,631
0,"LINESTRING (18.8786770128 50.3932418363, 18.97669 49.50432)",71,632
0,"LINESTRING (18.8786770128 50.3932418363, 19.765039 50.384474)",71,633
0,"LINESTRING (18.8786770128 50.3932418363, 19.028481 50.3422635)",71,634
0,"LINESTRING (18.8786770128 50.3932418363, 19.236846 50.229089)",71,635
0,"LINESTRING (18.8786770128 50.3932418363, 18.4621815 50.011708)",71,636
0,"LINESTRING (18.8786770128 50.3932418363, 18.90123 50.6657)",71,637
0,"LINESTRING (18.8786770128 50.3932418363, 18.86673 50.105761)",71,638
0,"LINESTRING (18.8786770128 50.3932418363, 18.546384 50.210897)",71,639
0,"LINESTRING (18.8786770128 50.3932418363, 19.27288 50.62328)",71,640
0,"LINESTRING (18.8786770128 50.3932418363, 19.10246 49.5401)",71,641
0,"LINESTRING (18.8786770128 50.3932418363, 18.6508715 49.746642)",71,642
0,"LINESTRING (18.8786770128 50.3932418363, 19.262187 50.248256)",71,643
0,"LINESTRING (18.8786770128 50.3932418363, 19.186301 50.041857)",71,644
0,"LINESTRING (18.8786770128 50.3932418363, 19.175949 49.979046)",71,645
0,"LINESTRING (18.8786770128 50.3932418363, 18.81666 50.36099)",71,646
0,"LINESTRING (18.8786770128 50.3932418363, 19.07464 49.78268)",71,647
0,"LINESTRING (18.8786770128 50.3932418363, 18.780855 50.44712)",71,648
0,"LINESTRING (18.8786770128 50.3932418363, 18.920345 50.140771)",71,649
0,"LINESTRING (18.8786770128 50.3932418363, 19.3074575 50.5715565)",71,650
0,"LINESTRING (18.8786770128 50.3932418363, 19.2525715 50.4421)",71,651
0,"LINESTRING (18.8786770128 50.3932418363, 18.561401 50.377875)",71,652
0,"LINESTRING (18.8786770128 50.3932418363, 19.34095 50.28458)",71,653
0,"LINESTRING (18.8786770128 50.3932418363, 18.8238115 50.1521695)",71,654
0,"LINESTRING (18.8786770128 50.3932418363, 19.056526 50.030407)",71,655
0,"LINESTRING (18.8786770128 50.3932418363, 19.32426 50.389038)",71,656
0,"LINESTRING (18.8786770128 50.3932418363, 18.813465 49.827112)",71,657
0,"LINESTRING (18.8786770128 50.3932418363, 20.20122 50.85941)",71,658
0,"LINESTRING (18.8786770128 50.3932418363, 19.63344 50.13087)",71,659
0,"LINESTRING (18.8786770128 50.3932418363, 19.16166 50.37259)",71,660
0,"LINESTRING (18.8786770128 50.3932418363, 18.59571 50.18868)",71,661
0,"LINESTRING (18.8786770128 50.3932418363, 18.62563 49.85099)",71,662
0,"LINESTRING (18.8786770128 50.3932418363, 19.9596755 50.065365)",71,663
0,"LINESTRING (18.8786770128 50.3932418363, 18.75601 50.23242)",71,664
0,"LINESTRING (18.8786770128 50.3932418363, 19.231 50.503125)",71,665
0,"LINESTRING (18.8786770128 50.3932418363, 19.083252 50.809406)",71,666
0,"LINESTRING (18.8786770128 50.3932418363, 19.82349 50.1056)",71,667
0,"LINESTRING (18.8786770128 50.3932418363, 20.05567 50.56623)",71,668
0,"LINESTRING (18.8786770128 50.3932418363, 19.122383 49.597838)",71,669
0,"LINESTRING (18.8786770128 50.3932418363, 19.92825 50.00053)",71,670
0,"LINESTRING (18.8786770128 50.3932418363, 20.014268 50.082363)",71,671
0,"LINESTRING (18.8786770128 50.3932418363, 19.138413 50.066942)",71,672
0,"LINESTRING (18.8786770128 50.3932418363, 18.64536 50.45337)",71,673
0,"LINESTRING (18.8786770128 50.3932418363, 18.79218 50.72104)",71,674
0,"LINESTRING (18.8786770128 50.3932418363, 18.861004 50.556559)",71,675
0,"LINESTRING (18.8786770128 50.3932418363, 19.547532 50.4544575)",71,676
0,"LINESTRING (18.8786770128 50.3932418363, 19.97408 50.03548)",71,677
0,"LINESTRING (18.8786770128 50.3932418363, 19.228038 50.056089)",71,678
0,"LINESTRING (18.8786770128 50.3932418363, 19.00317 50.46664)",71,679
0,"LINESTRING (18.8786770128 50.3932418363, 18.451881 50.192726)",71,680
0,"LINESTRING (18.8786770128 50.3932418363, 19.37998 50.33628)",71,681
0,"LINESTRING (18.8786770128 50.3932418363, 18.916254 50.002338)",71,682
0,"LINESTRING (18.8786770128 50.3932418363, 19.00108 50.49582)",71,683
0,"LINESTRING (18.8786770128 50.3932418363, 18.613579 50.2101825)",71,684
0,"LINESTRING (18.8786770128 50.3932418363, 19.57303 50.27399)",71,685
0,"LINESTRING (18.8786770128 50.3932418363, 18.81538 49.85489)",71,686
0,"LINESTRING (18.8786770128 50.3932418363, 18.845385 49.668131)",71,687
0,"LINESTRING (18.8786770128 50.3932418363, 18.58382 50.37704)",71,688
0,"LINESTRING (18.8786770128 50.3932418363, 19.123844 49.828427)",71,689
0,"LINESTRING (18.8786770128 50.3932418363, 19.1755815 50.206849)",71,690
0,"LINESTRING (18.8786770128 50.3932418363, 18.60804 50.52677)",71,691
0,"LINESTRING (18.8786770128 50.3932418363, 18.58248 51.22362)",71,692
0,"LINESTRING (18.8786770128 50.3932418363, 19.302313 50.584471)",71,693
0,"LINESTRING (18.8786770128 50.3932418363, 19.3843 50.1785)",71,694
0,"LINESTRING (18.8786770128 50.3932418363, 19.006225 50.434155)",71,695
0,"LINESTRING (18.8786770128 50.3932418363, 19.244813 50.07113)",71,696
0,"LINESTRING (18.8786770128 50.3932418363, 18.93908 49.90762)",71,697
0,"LINESTRING (18.8786770128 50.3932418363, 18.63561 50.122999)",71,698
0,"LINESTRING (18.8786770128 50.3932418363, 19.00614 50.47724)",71,699
0,"LINESTRING (18.8786770128 50.3932418363, 19.43241 49.86297)",71,700
0,"LINESTRING (18.8786770128 50.3932418363, 19.911481 50.020028)",71,701
0,"LINESTRING (18.8786770128 50.3932418363, 19.13843 50.806945)",71,702
0,"LINESTRING (18.8786770128 50.3932418363, 18.918285 49.572793)",71,703
0,"LINESTRING (18.8786770128 50.3932418363, 18.58636 50.09642)",71,704
0,"LINESTRING (18.8786770128 50.3932418363, 19.317055 50.104286)",71,705
0,"LINESTRING (18.8786770128 50.3932418363, 18.67204 50.41797)",71,706
0,"LINESTRING (18.8786770128 50.3932418363, 19.431358 50.493903)",71,707
0,"LINESTRING (18.8786770128 50.3932418363, 18.74339 50.35775)",71,708
0,"LINESTRING (18.8786770128 50.3932418363, 18.349571 50.388383)",71,709
0,"LINESTRING (18.8786770128 50.3932418363, 19.02467 49.8898)",71,710
0,"LINESTRING (18.8786770128 50.3932418363, 19.032586 49.874305)",71,711
0,"LINESTRING (18.8786770128 50.3932418363, 18.72377 50.06224)",71,712
0,"LINESTRING (18.8786770128 50.3932418363, 18.671951 49.736463)",71,713
0,"LINESTRING (18.8786770128 50.3932418363, 19.311421 50.375589)",71,714
0,"LINESTRING (18.8786770128 50.3932418363, 18.479648 50.068475)",71,715
0,"LINESTRING (18.8786770128 50.3932418363, 18.737897 50.098995)",71,716
0,"LINESTRING (18.8786770128 50.3932418363, 19.161873 50.57299)",71,717
0,"LINESTRING (18.8786770128 50.3932418363, 18.15467 50.35088)",71,718
0,"LINESTRING (18.8786770128 50.3932418363, 18.636003 50.153393)",71,719
0,"LINESTRING (18.8786770128 50.3932418363, 19.220967 49.699643)",71,720
0,"LINESTRING (18.8786770128 50.3932418363, 18.607122 50.264672)",71,721
0,"LINESTRING (18.8786770128 50.3932418363, 19.3769 50.277561)",71,722
0,"LINESTRING (18.8786770128 50.3932418363, 18.48562 50.46661)",71,723
0,"LINESTRING (18.8786770128 50.3932418363, 19.57683 50.13102)",71,724
0,"LINESTRING (18.8786770128 50.3932418363, 18.453735 50.449996)",71,725
0,"LINESTRING (18.8786770128 50.3932418363, 19.396362 50.57626)",71,726
0,"LINESTRING (18.8786770128 50.3932418363, 19.436188 50.150506)",71,727
0,"LINESTRING (18.8786770128 50.3932418363, 19.030395 49.847947)",71,728
0,"LINESTRING (18.8786770128 50.3932418363, 18.67216 50.07946)",71,729
0,"LINESTRING (18.8786770128 50.3932418363, 19.215136 50.383064)",71,730
0,"LINESTRING (18.8786770128 50.3932418363, 18.652039 49.93708)",71,731
0,"LINESTRING (18.8786770128 50.3932418363, 18.71296 50.40208)",71,732
0,"LINESTRING (18.8786770128 50.3932418363, 19.414974 50.311828)",71,733
0,"LINESTRING (18.8786770128 50.3932418363, 18.29439 49.96431)",71,734
0,"LINESTRING (18.8786770128 50.3932418363, 19.897851 50.089042)",71,735
0,"LINESTRING (18.8786770128 50.3932418363, 19.19275 50.40252)",71,736
0,"LINESTRING (18.8786770128 50.3932418363, 18.82982 49.69678)",71,737
0,"LINESTRING (18.8786770128 50.3932418363, 18.680534 50.099221)",71,738
0,"LINESTRING (18.8786770128 50.3932418363, 18.483186 50.054648)",71,739
0,"LINESTRING (18.8786770128 50.3932418363, 19.22772 50.15354)",71,740
0,"LINESTRING (18.8786770128 50.3932418363, 19.925965 50.035419)",71,741
0,"LINESTRING (18.8786770128 50.3932418363, 19.0287 50.79147)",71,742
0,"LINESTRING (18.8786770128 50.3932418363, 19.428627 50.294469)",71,743
0,"LINESTRING (18.8786770128 50.3932418363, 19.224628 50.409179)",71,744
0,"LINESTRING (18.8786770128 50.3932418363, 18.669131 50.124788)",71,745
0,"LINESTRING (18.8786770128 50.3932418363, 19.304008 50.092228)",71,746
0,"LINESTRING (18.8786770128 50.3932418363, 18.46917 50.06924)",71,747
0,"LINESTRING (18.8786770128 50.3932418363, 18.60403 50.53986)",71,748
0,"LINESTRING (18.8786770128 50.3932418363, 19.15839 50.38622)",71,749
0,"LINESTRING (18.8786770128 50.3932418363, 19.544678 50.444825)",71,750
0,"LINESTRING (18.8786770128 50.3932418363, 18.313522 50.198441)",71,751
0,"LINESTRING (18.8786770128 50.3932418363, 18.987042 49.923071)",71,752
0,"LINESTRING (18.8786770128 50.3932418363, 18.934481 50.394654)",71,753
0,"LINESTRING (18.8786770128 50.3932418363, 18.592622 49.920954)",71,754
0,"LINESTRING (18.8786770128 50.3932418363, 16.973877 51.089723)",71,755
0,"LINESTRING (18.8786770128 50.3932418363, 19.03602 49.86151)",71,756
0,"LINESTRING (18.8786770128 50.3932418363, 18.80527 50.35065)",71,757
0,"LINESTRING (18.8786770128 50.3932418363, 19.223375 50.216773)",71,758
0,"LINESTRING (18.8786770128 50.3932418363, 17.42668 50.73678)",71,759
0,"LINESTRING (18.8786770128 50.3932418363, 18.75796 50.52262)",71,760
0,"LINESTRING (18.8786770128 50.3932418363, 18.598645 50.42519)",71,761
0,"LINESTRING (18.8786770128 50.3932418363, 18.98726 50.00232)",71,762
0,"LINESTRING (18.8786770128 50.3932418363, 17.12275 51.02974)",71,763
0,"LINESTRING (18.8786770128 50.3932418363, 19.414281 50.127611)",71,764
0,"LINESTRING (18.8786770128 50.3932418363, 18.93219 50.142586)",71,765
0,"LINESTRING (18.8786770128 50.3932418363, 18.50872 50.35799)",71,766
0,"LINESTRING (18.8786770128 50.3932418363, 18.66111 50.39449)",71,767
0,"LINESTRING (18.8786770128 50.3932418363, 19.11753 50.109811)",71,768
0,"LINESTRING (18.8786770128 50.3932418363, 19.522362 50.146711)",71,769
0,"LINESTRING (18.8786770128 50.3932418363, 18.13012 50.34653)",71,770
0,"LINESTRING (18.8786770128 50.3932418363, 19.35949 50.39974)",71,771
0,"LINESTRING (18.8786770128 50.3932418363, 18.71326 50.48339)",71,772
0,"LINESTRING (18.8786770128 50.3932418363, 18.541081 50.133591)",71,773
0,"LINESTRING (18.8786770128 50.3932418363, 19.45051 50.34497)",71,774
0,"LINESTRING (18.8786770128 50.3932418363, 18.655205 50.147529)",71,775
0,"LINESTRING (18.8786770128 50.3932418363, 18.75675 50.43625)",71,776
0,"LINESTRING (18.8786770128 50.3932418363, 18.733171 50.164484)",71,777
0,"LINESTRING (18.8786770128 50.3932418363, 19.62149 49.86515)",71,778
0,"LINESTRING (18.8786770128 50.3932418363, 19.170857 49.851969)",71,779
0,"LINESTRING (18.8786770128 50.3932418363, 18.07802 50.57194)",71,780
0,"LINESTRING (18.8786770128 50.3932418363, 18.548173 50.322723)",71,781
0,"LINESTRING (18.8786770128 50.3932418363, 19.312278 50.505798)",71,782
0,"LINESTRING (18.8786770128 50.3932418363, 17.458305 50.286488)",71,783
0,"LINESTRING (18.8786770128 50.3932418363, 19.031067 50.572772)",71,784
0,"LINESTRING (18.8786770128 50.3932418363, 19.2073 50.2284)",71,785
0,"LINESTRING (18.8786770128 50.3932418363, 19.363819 50.425622)",71,786
0,"LINESTRING (18.8786770128 50.3932418363, 19.09636 50.43681)",71,787
0,"LINESTRING (18.8786770128 50.3932418363, 18.88084 50.74738)",71,788
0,"LINESTRING (18.8786770128 50.3932418363, 18.576078 50.2756)",71,789
0,"LINESTRING (18.8786770128 50.3932418363, 17.915955 50.673835)",71,790
0,"LINESTRING (18.8786770128 50.3932418363, 18.523303 50.111579)",71,791
0,"LINESTRING (18.8786770128 50.3932418363, 18.65195 50.43823)",71,792
0,"LINESTRING (18.8786770128 50.3932418363, 19.352101 50.305771)",71,793
0,"LINESTRING (18.8786770128 50.3932418363, 19.286499 50.185692)",71,794
0,"LINESTRING (18.8786770128 50.3932418363, 19.03502 50.47861)",71,795
0,"LINESTRING (18.8786770128 50.3932418363, 19.29014 50.43802)",71,796
0,"LINESTRING (18.8786770128 50.3932418363, 19.29218 50.54763)",71,797
0,"LINESTRING (18.8786770128 50.3932418363, 18.90586 50.09925)",71,798
0,"LINESTRING (18.8786770128 50.3932418363, 18.64451 50.16389)",71,799
0,"LINESTRING (18.8786770128 50.3932418363, 19.924159 50.072161)",71,800
0,"LINESTRING (18.8786770128 50.3932418363, 19.221012 50.487734)",71,801
0,"LINESTRING (18.8786770128 50.3932418363, 19.13045 50.4726)",71,802
0,"LINESTRING (18.8786770128 50.3932418363, 18.413258 50.43176)",71,803
0,"LINESTRING (18.8786770128 50.3932418363, 18.58699 50.494649)",71,804
0,"LINESTRING (18.8786770128 50.3932418363, 19.170037 50.787125)",71,805
0,"LINESTRING (18.8786770128 50.3932418363, 19.10136 50.42499)",71,806
0,"LINESTRING (18.8786770128 50.3932418363, 18.60067 50.21545)",71,807
0,"LINESTRING (18.8786770128 50.3932418363, 20.43056 50.73137)",71,808
0,"LINESTRING (18.8786770128 50.3932418363, 18.74942 49.7469)",71,809
0,"LINESTRING (19.0148269717 50.2989563907, 17.0379891776 51.0981342897)",72,186
0,"LINESTRING (19.0148269717 50.2989563907, 18.8823899859 50.1084672676)",72,233
0,"LINESTRING (19.0148269717 50.2989563907, 19.2486732105 50.3160035789)",72,375
0,"LINESTRING (18.6595067442 50.2329962584, 17.0379891776 51.0981342897)",73,186
0,"LINESTRING (18.6595067442 50.2329962584, 18.8823899859 50.1084672676)",73,233
0,"LINESTRING (18.6595067442 50.2329962584, 19.2486732105 50.3160035789)",73,375
0,"LINESTRING (18.9722777116 50.3037568086, 17.0379891776 51.0981342897)",74,186
0,"LINESTRING (18.9722777116 50.3037568086, 18.8823899859 50.1084672676)",74,233
0,"LINESTRING (18.9722777116 50.3037568086, 19.2486732105 50.3160035789)",74,375
0,"LINESTRING (18.8160276567 50.2938316785, 17.0379891776 51.0981342897)",75,186
0,"LINESTRING (18.8160276567 50.2938316785, 18.8823899859 50.1084672676)",75,233
0,"LINESTRING (18.8160276567 50.2938316785, 19.2486732105 50.3160035789)",75,375
0,"LINESTRING (18.9031172049 50.2566264918, 17.0379891776 51.0981342897)",76,186
0,"LINESTRING (18.9031172049 50.2566264918, 18.8823899859 50.1084672676)",76,233
0,"LINESTRING (18.9031172049 50.2566264918, 19.2486732105 50.3160035789)",76,375
0,"LINESTRING (19.1219279358 50.3079005531, 17.0379891776 51.0981342897)",77,186
0,"LINESTRING (19.1219279358 50.3079005531, 18.8823899859 50.1084672676)",77,233
0,"LINESTRING (19.1219279358 50.3079005531, 19.2486732105 50.3160035789)",77,375
0,"LINESTRING (18.7789316816 50.3353299022, 17.0379891776 51.0981342897)",78,186
0,"LINESTRING (18.7789316816 50.3353299022, 18.8823899859 50.1084672676)",78,233
0,"LINESTRING (18.7789316816 50.3353299022, 19.2486732105 50.3160035789)",78,375
0,"LINESTRING (18.6559507022 50.32310225, 17.0379891776 51.0981342897)",79,186
0,"LINESTRING (18.6559507022 50.32310225, 18.8823899859 50.1084672676)",79,233
0,"LINESTRING (18.6559507022 50.32310225, 19.2486732105 50.3160035789)",79,375
0,"LINESTRING (18.8747841017 50.2751445028, 17.0379891776 51.0981342897)",80,186
0,"LINESTRING (18.8747841017 50.2751445028, 18.8823899859 50.1084672676)",80,233
0,"LINESTRING (18.8747841017 50.2751445028, 19.2486732105 50.3160035789)",80,375
0,"LINESTRING (18.9345715486 50.3401649657, 17.0379891776 51.0981342897)",81,186
0,"LINESTRING (18.9345715486 50.3401649657, 18.8823899859 50.1084672676)",81,233
0,"LINESTRING (18.9345715486 50.3401649657, 19.2486732105 50.3160035789)",81,375
0,"LINESTRING (18.8899245188 50.3845762696, 17.0379891776 51.0981342897)",82,186
0,"LINESTRING (18.8899245188 50.3845762696, 18.8823899859 50.1084672676)",82,233
0,"LINESTRING (18.8899245188 50.3845762696, 19.2486732105 50.3160035789)",82,375
0,"LINESTRING (19.1881308145 50.2815209275, 17.0379891776 51.0981342897)",83,186
0,"LINESTRING (19.1881308145 50.2815209275, 18.8823899859 50.1084672676)",83,233
0,"LINESTRING (19.1881308145 50.2815209275, 19.2486732105 50.3160035789)",83,375
0,"LINESTRING (19.0912139641 50.2570317335, 17.0379891776 51.0981342897)",84,186
0,"LINESTRING (19.0912139641 50.2570317335, 18.8823899859 50.1084672676)",84,233
0,"LINESTRING (19.0912139641 50.2570317335, 19.2486732105 50.3160035789)",84,375
0,"LINESTRING (18.77656525 50.3243874787, 17.0379891776 51.0981342897)",85,186
0,"LINESTRING (18.77656525 50.3243874787, 18.8823899859 50.1084672676)",85,233
0,"LINESTRING (18.77656525 50.3243874787, 19.2486732105 50.3160035789)",85,375
0,"LINESTRING (19.2165194268 50.3306166885, 17.0379891776 51.0981342897)",86,186
0,"LINESTRING (19.2165194268 50.3306166885, 18.8823899859 50.1084672676)",86,233
1,"LINESTRING (19.2165194268 50.3306166885, 19.2486732105 50.3160035789)",86,375
0,"LINESTRING (19.1634868535 50.2456094618, 17.0379891776 51.0981342897)",87,186
0,"LINESTRING (19.1634868535 50.2456094618, 18.8823899859 50.1084672676)",87,233
0,"LINESTRING (19.1634868535 50.2456094618, 19.2486732105 50.3160035789)",87,375
0,"LINESTRING (19.1761507647 50.2670067516, 17.0379891776 51.0981342897)",88,186
0,"LINESTRING (19.1761507647 50.2670067516, 18.8823899859 50.1084672676)",88,233
0,"LINESTRING (19.1761507647 50.2670067516, 19.2486732105 50.3160035789)",88,375
0,"LINESTRING (18.9278128658 50.2817412886, 17.0379891776 51.0981342897)",89,186
0,"LINESTRING (18.9278128658 50.2817412886, 18.8823899859 50.1084672676)",89,233
0,"LINESTRING (18.9278128658 50.2817412886, 19.2486732105 50.3160035789)",89,375
0,"LINESTRING (18.8512657441 50.3143534949, 17.0379891776 51.0981342897)",90,186
0,"LINESTRING (18.8512657441 50.3143534949, 18.8823899859 50.1084672676)",90,233
0,"LINESTRING (18.8512657441 50.3143534949, 19.2486732105 50.3160035789)",90,375
0,"LINESTRING (18.9300540542 50.3119116847, 17.0379891776 51.0981342897)",91,186
0,"LINESTRING (18.9300540542 50.3119116847, 18.8823899859 50.1084672676)",91,233
0,"LINESTRING (18.9300540542 50.3119116847, 19.2486732105 50.3160035789)",91,375
0,"LINESTRING (18.9012671156 50.2773146429, 17.0379891776 51.0981342897)",92,186
0,"LINESTRING (18.9012671156 50.2773146429, 18.8823899859 50.1084672676)",92,233
0,"LINESTRING (18.9012671156 50.2773146429, 19.2486732105 50.3160035789)",92,375
0,"LINESTRING (18.7573363265 50.3164576701, 17.0379891776 51.0981342897)",93,186
0,"LINESTRING (18.7573363265 50.3164576701, 18.8823899859 50.1084672676)",93,233
0,"LINESTRING (18.7573363265 50.3164576701, 19.2486732105 50.3160035789)",93,375
0,"LINESTRING (19.1623517113 50.3011431056, 17.0379891776 51.0981342897)",94,186
0,"LINESTRING (19.1623517113 50.3011431056, 18.8823899859 50.1084672676)",94,233
0,"LINESTRING (19.1623517113 50.3011431056, 19.2486732105 50.3160035789)",94,375
0,"LINESTRING (19.1320310358 50.1481906846, 17.0379891776 51.0981342897)",95,186
0,"LINESTRING (19.1320310358 50.1481906846, 18.8823899859 50.1084672676)",95,233
0,"LINESTRING (19.1320310358 50.1481906846, 19.2486732105 50.3160035789)",95,375
1,"LINESTRING (18.8236242581 50.4449322867, 17.0379891776 51.0981342897)",96,186
0,"LINESTRING (18.8236242581 50.4449322867, 18.8823899859 50.1084672676)",96,233
0,"LINESTRING (18.8236242581 50.4449322867, 19.2486732105 50.3160035789)",96,375
0,"LINESTRING (19.123819426 50.1251811913, 17.0379891776 51.0981342897)",97,186
0,"LINESTRING (19.123819426 50.1251811913, 18.8823899859 50.1084672676)",97,233
0,"LINESTRING (19.123819426 50.1251811913, 19.2486732105 50.3160035789)",97,375
0,"LINESTRING (19.1200120595 50.3296185316, 17.0379891776 51.0981342897)",98,186
0,"LINESTRING (19.1200120595 50.3296185316, 18.8823899859 50.1084672676)",98,233
1,"LINESTRING (19.1200120595 50.3296185316, 19.2486732105 50.3160035789)",98,375
0,"LINESTRING (18.8447724532 50.3514099401, 17.0379891776 51.0981342897)",99,186
0,"LINESTRING (18.8447724532 50.3514099401, 18.8823899859 50.1084672676)",99,233
0,"LINESTRING (18.8447724532 50.3514099401, 19.2486732105 50.3160035789)",99,375
0,"LINESTRING (19.0356981962 50.3270335019, 17.0379891776 51.0981342897)",100,186
0,"LINESTRING (19.0356981962 50.3270335019, 18.8823899859 50.1084672676)",100,233
0,"LINESTRING (19.0356981962 50.3270335019, 19.2486732105 50.3160035789)",100,375
0,"LINESTRING (18.9906292386 50.3654711439, 17.0379891776 51.0981342897)",101,186
0,"LINESTRING (18.9906292386 50.3654711439, 18.8823899859 50.1084672676)",101,233
0,"LINESTRING (18.9906292386 50.3654711439, 19.2486732105 50.3160035789)",101,375
0,"LINESTRING (18.6159832214 50.319260271, 17.0379891776 51.0981342897)",102,186
0,"LINESTRING (18.6159832214 50.319260271, 18.8823899859 50.1084672676)",102,233
