304,"LINESTRING (18.92107487 50.35890539, 18.89532566 50.36651614)"
66,"LINESTRING (18.92107487 50.35890539, 18.92981887 50.35650282)"
449,"LINESTRING (18.91245961 50.36886345, 18.91442299 50.37245605)"
1094,"LINESTRING (18.91362906 50.34397466, 18.91724467 50.34150971)"
1928,"LINESTRING (18.91362906 50.34397466, 18.92448664 50.34899317)"
95,"LINESTRING (18.91362906 50.34397466, 18.9305377 50.34563842)"
1326,"LINESTRING (18.91362906 50.34397466, 18.91465902 50.34475519)"
3659,"LINESTRING (18.91362906 50.34397466, 18.91365051 50.35082791)"
5111,"LINESTRING (18.91362906 50.34397466, 18.91032457 50.34922594)"
262,"LINESTRING (18.91362906 50.34397466, 18.91569972 50.34218758)"
24,"LINESTRING (18.91362906 50.34397466, 18.92819881 50.32786117)"
153,"LINESTRING (18.91362906 50.34397466, 18.9322114 50.34192739)"
799,"LINESTRING (18.91362906 50.34397466, 18.93232942 50.34428276)"
712,"LINESTRING (18.91362906 50.34397466, 18.88294458 50.38438838)"
745,"LINESTRING (18.9085865 50.35616741, 18.89532566 50.36651614)"
745,"LINESTRING (18.9085865 50.35616741, 18.91365051 50.35082791)"
1165,"LINESTRING (18.92921805 50.35531176, 18.92367125 50.35256673)"
1165,"LINESTRING (18.92921805 50.35531176, 18.93345594 50.35934345)"
