GRD_ID,GEOSTAT_gr,GEOSTAT__1,GEOSTAT__2,GEOSTAT__3,GEOSTAT__4,GEOSTAT__5,prznagl,kolej,10km,15km,20km
1kmN3060E4946,723,PL,A,2011,PL,0,,,1,,
1kmN3063E4946,6,PL,A,2011,PL,0,,,,,
1kmN3065E4946,240,PL,A,2011,PL,0,,,,,
1kmN3066E4946,989,PL,A,2011,PL,0,,,,,
1kmN3067E4946,1484,PL,A,2011,PL,0,,,,0,3
1kmN3068E4946,1067,PL,A,2011,PL,0,,,5,0,3
1kmN3069E4946,1096,PL,A,2011,PL,0,,,,,
1kmN3070E4946,32,PL,A,2011,PL,0,,,1,,
1kmN3071E4946,1095,PL,A,2011,PL,0,,,1,,
1kmN3072E4946,9,PL,A,2011,PL,0,,,1,,
1kmN3073E4946,137,PL,A,2011,PL,0,,,,5,0
1kmN3074E4946,5345,PL,A,2011,PL,0,,,,,0
1kmN3075E4946,1037,PL,A,2011,PL,0,,,,,
1kmN3076E4946,29,PL,A,2011,PL,0,,,,,
1kmN3077E4946,189,PL,A,2011,PL,0,,,,1,
1kmN3079E4946,26,PL,A,2011,PL,0,,,,,
1kmN3080E4946,52,PL,A,2011,PL,0,,,,,
1kmN3034E4947,35,PL,A,2011,PL,0,,,,,
1kmN3036E4947,81,PL,A,2011,PL,0,,,,,
1kmN3037E4947,526,PL,A,2011,PL,0,,,,,
1kmN3038E4947,32,PL,A,2011,PL,0,,,,,5
1kmN3039E4947,297,PL,A,2011,PL,0,,,,,0
1kmN3040E4947,750,PL,A,2011,PL,0,,,,,0
1kmN3041E4947,588,PL,A,2011,PL,0,,,,,3
1kmN3042E4947,416,PL,A,2011,PL,0,,,,,3
1kmN3043E4947,7,PL,A,2011,PL,0,,,,5,3
1kmN3044E4947,142,PL,A,2011,PL,0,,,,,
1kmN3045E4947,512,PL,A,2011,PL,0,,,,0,
1kmN3046E4947,85,PL,A,2011,PL,0,,,,0,1
1kmN3047E4947,224,PL,A,2011,PL,0,,,,,
1kmN3048E4947,77,PL,A,2011,PL,0,,,5,,
1kmN3050E4947,415,PL,A,2011,PL,0,,,,,
1kmN3051E4947,178,PL,A,2011,PL,0,,,,3,
1kmN3054E4947,571,PL,A,2011,PL,0,,1,,3,
1kmN3055E4947,410,PL,A,2011,PL,0,,,,3,
1kmN3056E4947,1507,PL,A,2011,PL,0,,,,3,
1kmN3057E4947,4241,PL,A,2011,PL,0,,,1,3,
1kmN3058E4947,5527,PL,A,2011,PL,0,,,1,3,
1kmN3059E4947,856,PL,A,2011,PL,0,,1,,3,
1kmN3060E4947,4117,PL,A,2011,PL,0,,,,3,
1kmN3061E4947,2956,PL,A,2011,PL,0,,1,,,
1kmN3062E4947,308,PL,A,2011,PL,0,,1,,,
1kmN3063E4947,892,PL,A,2011,PL,0,,,,,
1kmN3064E4947,23,PL,A,2011,PL,0,,,,,
1kmN3065E4947,105,PL,A,2011,PL,0,,,,,
1kmN3068E4947,105,PL,A,2011,PL,0,,,5,,3
1kmN3069E4947,165,PL,A,2011,PL,0,,,,,3
1kmN3071E4947,591,PL,A,2011,PL,0,,,,,
1kmN3072E4947,296,PL,A,2011,PL,0,,,1,,0
1kmN3073E4947,1065,PL,A,2011,PL,0,,,1,5,0
1kmN3074E4947,1503,PL,A,2011,PL,0,,,,,
1kmN3075E4947,3872,PL,A,2011,PL,0,,,,,
1kmN3076E4947,522,PL,A,2011,PL,0,,,,,
1kmN3077E4947,54,PL,A,2011,PL,0,,,,,
1kmN3079E4947,34,PL,A,2011,PL,0,,,,1,
1kmN3080E4947,3,PL,A,2011,PL,0,,,,,
1kmN3087E4947,268,PL,A,2011,PL,0,,,,,
1kmN3033E4948,28,PL,A,2011,PL,0,,,,,
1kmN3034E4948,171,PL,A,2011,PL,0,,,,,
1kmN3035E4948,24,PL,A,2011,PL,0,,,,,
1kmN3036E4948,41,PL,A,2011,PL,0,,,,,
1kmN3037E4948,997,PL,A,2011,PL,0,,,,,
1kmN3038E4948,135,PL,A,2011,PL,0,,,,,5
1kmN3039E4948,561,PL,A,2011,PL,0,,,,,5
1kmN3040E4948,351,PL,A,2011,PL,0,,,,,0
1kmN3041E4948,49,PL,A,2011,PL,0,,,,,3
1kmN3042E4948,17,PL,A,2011,PL,0,,,,,
1kmN3043E4948,9,PL,A,2011,PL,0,,,,5,
1kmN3044E4948,18,PL,A,2011,PL,0,,,,5,
1kmN3045E4948,307,PL,A,2011,PL,0,,,,,
1kmN3046E4948,288,PL,A,2011,PL,0,,,,0,1
1kmN3047E4948,143,PL,A,2011,PL,0,,,,0,
1kmN3048E4948,452,PL,A,2011,PL,0,,,,0,
1kmN3049E4948,150,PL,A,2011,PL,0,,,5,3,
1kmN3050E4948,745,PL,A,2011,PL,0,,,,3,
1kmN3052E4948,3117,PL,A,2011,PL,0,,1,,,
1kmN3053E4948,27,PL,A,2011,PL,0,,,,,
1kmN3054E4948,748,PL,A,2011,PL,0,,1,,,
1kmN3055E4948,2296,PL,A,2011,PL,0,,,,,
1kmN3056E4948,1023,PL,A,2011,PL,0,,,,,
1kmN3057E4948,313,PL,A,2011,PL,0,,,1,,
1kmN3058E4948,7477,PL,A,2011,PL,0,,,,,
1kmN3059E4948,1070,PL,A,2011,PL,0,,1,,,
1kmN3060E4948,775,PL,A,2011,PL,0,,1,,3,
1kmN3061E4948,3129,PL,A,2011,PL,0,,,,3,
1kmN3062E4948,49,PL,A,2011,PL,0,,1,,3,
1kmN3063E4948,11,PL,A,2011,PL,0,,1,,,
1kmN3064E4948,4465,PL,A,2011,PL,0,,,,0,
1kmN3065E4948,3769,PL,A,2011,PL,0,,,,0,
1kmN3066E4948,10423,PL,A,2011,PL,0,,,,0,
1kmN3067E4948,14,PL,A,2011,PL,0,,,5,,
1kmN3069E4948,88,PL,A,2011,PL,0,,,,,3
1kmN3070E4948,65,PL,A,2011,PL,0,,,,,3
1kmN3072E4948,298,PL,A,2011,PL,0,,,,5,0
1kmN3073E4948,305,PL,A,2011,PL,0,,,1,5,
1kmN3074E4948,4778,PL,A,2011,PL,0,,1,,,
1kmN3075E4948,7406,PL,A,2011,PL,0,,1,,,
1kmN3076E4948,1368,PL,A,2011,PL,0,,,,,
1kmN3077E4948,53,PL,A,2011,PL,0,,,,,
1kmN3087E4948,1484,PL,A,2011,PL,0,,,,,
1kmN3034E4949,20,PL,A,2011,PL,0,,,,,
1kmN3035E4949,60,PL,A,2011,PL,0,,,,,
1kmN3036E4949,313,PL,A,2011,PL,0,,,,,
1kmN3037E4949,5,PL,A,2011,PL,0,,,,,
1kmN3038E4949,196,PL,A,2011,PL,0,,,,,
1kmN3039E4949,288,PL,A,2011,PL,0,,,,,5
1kmN3040E4949,19,PL,A,2011,PL,0,,,,,3
1kmN3042E4949,656,PL,A,2011,PL,0,,,,,
1kmN3043E4949,24,PL,A,2011,PL,0,,,,,
1kmN3044E4949,33,PL,A,2011,PL,0,,,,5,
1kmN3045E4949,74,PL,A,2011,PL,0,,,,,1
1kmN3046E4949,30,PL,A,2011,PL,0,,,,,1
1kmN3048E4949,371,PL,A,2011,PL,0,,,,3,
1kmN3049E4949,446,PL,A,2011,PL,0,,,5,3,
1kmN3050E4949,571,PL,A,2011,PL,0,,,5,0,
1kmN3051E4949,3327,PL,A,2011,PL,0,,1,,1,
1kmN3052E4949,9789,PL,A,2011,PL,0,,1,,,
1kmN3053E4949,980,PL,A,2011,PL,0,,,,,
1kmN3054E4949,33,PL,A,2011,PL,0,,1,,,
1kmN3055E4949,3180,PL,A,2011,PL,0,,,,,
1kmN3056E4949,424,PL,A,2011,PL,0,,,1,,
1kmN3058E4949,4537,PL,A,2011,PL,0,,,,,
1kmN3059E4949,2226,PL,A,2011,PL,0,,,,,
1kmN3060E4949,6235,PL,A,2011,PL,0,,1,,,
1kmN3061E4949,1309,PL,A,2011,PL,0,,,,,
1kmN3062E4949,728,PL,A,2011,PL,0,,,,3,
1kmN3064E4949,24,PL,A,2011,PL,0,,,,3,
1kmN3065E4949,2175,PL,A,2011,PL,0,,,,,
1kmN3066E4949,3416,PL,A,2011,PL,0,,,5,,
1kmN3067E4949,104,PL,A,2011,PL,0,,,5,,
1kmN3068E4949,7,PL,A,2011,PL,0,,,,,
1kmN3069E4949,4188,PL,A,2011,PL,0,,,,,
1kmN3070E4949,1353,PL,A,2011,PL,0,,,,,3
1kmN3071E4949,189,PL,A,2011,PL,0,,,,,3
1kmN3072E4949,1806,PL,A,2011,PL,0,,,,5,0
1kmN3073E4949,4470,PL,A,2011,PL,0,,1,1,,
1kmN3074E4949,2193,PL,A,2011,PL,0,,1,1,,
1kmN3075E4949,2158,PL,A,2011,PL,0,,1,,,
1kmN3076E4949,341,PL,A,2011,PL,0,,1,,,
1kmN3087E4949,307,PL,A,2011,PL,0,,1,,,
1kmN3033E4950,34,PL,A,2011,PL,0,,,,,
1kmN3034E4950,2,PL,A,2011,PL,0,,,,,
1kmN3036E4950,241,PL,A,2011,PL,0,,,,,
1kmN3037E4950,289,PL,A,2011,PL,0,,,,,
1kmN3038E4950,11,PL,A,2011,PL,0,,,,,
1kmN3039E4950,90,PL,A,2011,PL,0,,,,,5
1kmN3040E4950,465,PL,A,2011,PL,0,,,,,3
1kmN3041E4950,838,PL,A,2011,PL,0,,,,,0
1kmN3042E4950,2190,PL,A,2011,PL,0,,,,,0
1kmN3043E4950,268,PL,A,2011,PL,0,,,,,
1kmN3044E4950,12,PL,A,2011,PL,0,,,,5,
1kmN3046E4950,19,PL,A,2011,PL,0,,,,3,
1kmN3047E4950,34,PL,A,2011,PL,0,,,,3,
1kmN3048E4950,71,PL,A,2011,PL,0,,,,,
1kmN3049E4950,210,PL,A,2011,PL,0,,,,,
1kmN3050E4950,11,PL,A,2011,PL,0,,,5,1,
1kmN3051E4950,115,PL,A,2011,PL,0,,,5,1,
1kmN3052E4950,4690,PL,A,2011,PL,0,,,,0,
1kmN3053E4950,1340,PL,A,2011,PL,0,,,,,4
1kmN3054E4950,394,PL,A,2011,PL,0,,1,,,4
1kmN3055E4950,3682,PL,A,2011,PL,0,,,,,4
1kmN3056E4950,6198,PL,A,2011,PL,0,,,1,,4
1kmN3057E4950,504,PL,A,2011,PL,0,,,,,4
1kmN3058E4950,160,PL,A,2011,PL,0,,,,,4
1kmN3059E4950,4685,PL,A,2011,PL,0,,,,,4
1kmN3060E4950,3510,PL,A,2011,PL,0,,1,,0,4
1kmN3061E4950,1594,PL,A,2011,PL,0,,,,0,4
1kmN3062E4950,699,PL,A,2011,PL,0,,,,0,4
1kmN3063E4950,4244,PL,A,2011,PL,0,,1,,0,4
1kmN3064E4950,2980,PL,A,2011,PL,0,,,,3,4
1kmN3065E4950,2638,PL,A,2011,PL,0,,,,3,
1kmN3066E4950,4,PL,A,2011,PL,0,,1,5,,
1kmN3067E4950,627,PL,A,2011,PL,0,,1,,,
1kmN3068E4950,1861,PL,A,2011,PL,0,,,,,
1kmN3069E4950,10314,PL,A,2011,PL,0,,,,,
1kmN3070E4950,2018,PL,A,2011,PL,0,,,,,0
1kmN3071E4950,177,PL,A,2011,PL,0,,,,,3
1kmN3072E4950,999,PL,A,2011,PL,0,,,,5,3
1kmN3073E4950,176,PL,A,2011,PL,0,,1,,,
1kmN3075E4950,2108,PL,A,2011,PL,0,,,,,
1kmN3076E4950,15,PL,A,2011,PL,0,,,,,
1kmN3080E4950,106,PL,A,2011,PL,0,,1,,1,
1kmN3087E4950,17,PL,A,2011,PL,0,,,,,
1kmN3033E4951,97,PL,A,2011,PL,0,,,,,
1kmN3034E4951,382,PL,A,2011,PL,0,,,,,
1kmN3035E4951,67,PL,A,2011,PL,0,,,,,
1kmN3037E4951,195,PL,A,2011,PL,0,,,,,
1kmN3038E4951,255,PL,A,2011,PL,0,,,,,3
1kmN3039E4951,69,PL,A,2011,PL,0,,,,,5
1kmN3040E4951,331,PL,A,2011,PL,0,,,,,5
1kmN3041E4951,405,PL,A,2011,PL,0,,,,,
1kmN3042E4951,5462,PL,A,2011,PL,0,,,,,0
1kmN3043E4951,1317,PL,A,2011,PL,0,,,,,0
1kmN3044E4951,228,PL,A,2011,PL,0,,,,,
1kmN3045E4951,355,PL,A,2011,PL,0,,,,5,1
1kmN3046E4951,346,PL,A,2011,PL,0,,,,3,
1kmN3047E4951,223,PL,A,2011,PL,0,,,,,
1kmN3048E4951,182,PL,A,2011,PL,0,,,,,
1kmN3049E4951,16,PL,A,2011,PL,0,,,,,
1kmN3050E4951,36,PL,A,2011,PL,0,,,,1,4
1kmN3051E4951,604,PL,A,2011,PL,0,,,5,,4
1kmN3052E4951,282,PL,A,2011,PL,0,,,5,0,4
1kmN3054E4951,1069,PL,A,2011,PL,0,,1,,0,
1kmN3055E4951,2855,PL,A,2011,PL,0,,,1,0,
1kmN3056E4951,4185,PL,A,2011,PL,0,,,1,0,
1kmN3057E4951,5502,PL,A,2011,PL,0,,,,0,
1kmN3058E4951,1436,PL,A,2011,PL,0,,,,0,
1kmN3059E4951,841,PL,A,2011,PL,0,,1,,0,
1kmN3060E4951,5142,PL,A,2011,PL,0,,1,,0,
1kmN3061E4951,6395,PL,A,2011,PL,0,,,,,
1kmN3062E4951,1932,PL,A,2011,PL,0,,,,,
1kmN3063E4951,3099,PL,A,2011,PL,0,,1,,,
1kmN3064E4951,3210,PL,A,2011,PL,0,,1,5,,4
1kmN3065E4951,745,PL,A,2011,PL,0,,1,5,3,4
1kmN3066E4951,7,PL,A,2011,PL,0,,1,5,3,4
1kmN3067E4951,28,PL,A,2011,PL,0,,1,,,
1kmN3068E4951,2024,PL,A,2011,PL,0,,1,,,
1kmN3069E4951,4755,PL,A,2011,PL,0,,1,,,0
1kmN3070E4951,3922,PL,A,2011,PL,0,,,,,0
1kmN3071E4951,190,PL,A,2011,PL,0,,,,5,
1kmN3073E4951,414,PL,A,2011,PL,0,,1,,,
1kmN3074E4951,1329,PL,A,2011,PL,0,,,1,,
1kmN3075E4951,36,PL,A,2011,PL,0,,,1,,
1kmN3080E4951,3215,PL,A,2011,PL,0,,,,1,
1kmN3081E4951,149,PL,A,2011,PL,0,,,,,
1kmN3086E4951,75,PL,A,2011,PL,0,,,,,
1kmN3087E4951,123,PL,A,2011,PL,0,,,,,
1kmN3033E4952,84,PL,A,2011,PL,0,,,,,
1kmN3034E4952,94,PL,A,2011,PL,0,,,,,
1kmN3035E4952,179,PL,A,2011,PL,0,,,,,
1kmN3036E4952,43,PL,A,2011,PL,0,,,,,
1kmN3037E4952,222,PL,A,2011,PL,0,,,,,
1kmN3038E4952,245,PL,A,2011,PL,0,,,,,3
1kmN3039E4952,79,PL,A,2011,PL,0,,,,,
1kmN3040E4952,343,PL,A,2011,PL,0,,,,,5
1kmN3041E4952,601,PL,A,2011,PL,0,,,,,
1kmN3042E4952,132,PL,A,2011,PL,0,,,,,
1kmN3043E4952,400,PL,A,2011,PL,0,,,,,0
1kmN3044E4952,468,PL,A,2011,PL,0,,,,3,0
1kmN3045E4952,442,PL,A,2011,PL,0,,,,5,1
1kmN3046E4952,154,PL,A,2011,PL,0,,,,5,
1kmN3047E4952,240,PL,A,2011,PL,0,,,,,
1kmN3048E4952,127,PL,A,2011,PL,0,,,,,4
1kmN3050E4952,2,PL,A,2011,PL,0,,,,1,4
1kmN3051E4952,134,PL,A,2011,PL,0,,,,,
1kmN3052E4952,908,PL,A,2011,PL,0,,,5,,
1kmN3053E4952,82,PL,A,2011,PL,0,,,5,,
1kmN3054E4952,231,PL,A,2011,PL,0,,1,3,,
1kmN3055E4952,7279,PL,A,2011,PL,0,,,3,,
1kmN3056E4952,1952,PL,A,2011,PL,0,,,3,,
1kmN3057E4952,4825,PL,A,2011,PL,0,,,3,,
1kmN3059E4952,233,PL,A,2011,PL,0,,1,3,,
1kmN3060E4952,2997,PL,A,2011,PL,0,,,,,
1kmN3061E4952,5119,PL,A,2011,PL,0,,,,,
1kmN3062E4952,2809,PL,A,2011,PL,0,,,,,
1kmN3063E4952,13474,PL,A,2011,PL,0,,,5,,
1kmN3064E4952,8148,PL,A,2011,PL,0,,1,5,,
1kmN3065E4952,4665,PL,A,2011,PL,0,,,,,
1kmN3066E4952,39,PL,A,2011,PL,0,,,,3,4
1kmN3067E4952,1,PL,A,2011,PL,0,,,,3,4
1kmN3068E4952,2791,PL,A,2011,PL,0,,,,,4
1kmN3069E4952,1730,PL,A,2011,PL,0,,1,,,0
1kmN3070E4952,4399,PL,A,2011,PL,0,,1,,5,
1kmN3071E4952,2409,PL,A,2011,PL,0,,1,,5,
1kmN3073E4952,407,PL,A,2011,PL,0,,1,,,3
1kmN3074E4952,1723,PL,A,2011,PL,0,,,,,
1kmN3075E4952,18,PL,A,2011,PL,0,,,1,,
1kmN3076E4952,469,PL,A,2011,PL,0,,,,,5
1kmN3077E4952,34,PL,A,2011,PL,0,,,,,5
1kmN3080E4952,1561,PL,A,2011,PL,0,,,,1,
1kmN3081E4952,174,PL,A,2011,PL,0,,,,,
1kmN3086E4952,6,PL,A,2011,PL,0,,,,,
1kmN3087E4952,830,PL,A,2011,PL,0,,,,,
1kmN3035E4953,7,PL,A,2011,PL,0,,,,,
1kmN3036E4953,39,PL,A,2011,PL,0,,,,,
1kmN3037E4953,361,PL,A,2011,PL,0,,,,,3
1kmN3038E4953,23,PL,A,2011,PL,0,,,,,3
1kmN3039E4953,816,PL,A,2011,PL,0,,,,,
1kmN3040E4953,3227,PL,A,2011,PL,0,,,,,5
1kmN3041E4953,2796,PL,A,2011,PL,0,,,,,5
1kmN3042E4953,795,PL,A,2011,PL,0,,,,,
1kmN3043E4953,996,PL,A,2011,PL,0,,,,3,
1kmN3044E4953,1084,PL,A,2011,PL,0,,,,3,
1kmN3045E4953,380,PL,A,2011,PL,0,,,,,1
1kmN3046E4953,348,PL,A,2011,PL,0,,,,5,0
1kmN3047E4953,72,PL,A,2011,PL,0,,,,5,4
1kmN3052E4953,83,PL,A,2011,PL,0,,,3,,
1kmN3053E4953,313,PL,A,2011,PL,0,,,5,,
1kmN3054E4953,1204,PL,A,2011,PL,0,,1,5,,
1kmN3055E4953,6217,PL,A,2011,PL,0,,,5,,
1kmN3056E4953,5971,PL,A,2011,PL,0,,,,,
1kmN3057E4953,102,PL,A,2011,PL,0,,,,,
1kmN3058E4953,1580,PL,A,2011,PL,0,,1,,,
1kmN3059E4953,1231,PL,A,2011,PL,0,,1,3,,
1kmN3060E4953,6303,PL,A,2011,PL,0,,,3,,
1kmN3061E4953,590,PL,A,2011,PL,0,,,5,,
1kmN3062E4953,99,PL,A,2011,PL,0,,,5,,
1kmN3063E4953,2379,PL,A,2011,PL,0,,,5,,
1kmN3064E4953,8828,PL,A,2011,PL,0,,1,,,
1kmN3065E4953,9807,PL,A,2011,PL,0,,,,,
1kmN3066E4953,116,PL,A,2011,PL,0,,,,,0
1kmN3067E4953,14,PL,A,2011,PL,0,,,,3,0
1kmN3070E4953,3,PL,A,2011,PL,0,,,,5,4
1kmN3071E4953,95,PL,A,2011,PL,0,,1,,,
1kmN3072E4953,402,PL,A,2011,PL,0,,1,,,
1kmN3073E4953,1498,PL,A,2011,PL,0,,,,,3
1kmN3074E4953,769,PL,A,2011,PL,0,,,,,3
1kmN3075E4953,954,PL,A,2011,PL,0,,,1,,
1kmN3076E4953,1033,PL,A,2011,PL,0,,,,,5
1kmN3077E4953,54,PL,A,2011,PL,0,,,,,
1kmN3079E4953,72,PL,A,2011,PL,0,,,,,
1kmN3080E4953,289,PL,A,2011,PL,0,,,,1,
1kmN3081E4953,332,PL,A,2011,PL,0,,,,,
1kmN3082E4953,6,PL,A,2011,PL,0,,,,,
1kmN3086E4953,135,PL,A,2011,PL,0,,,,,
1kmN3087E4953,471,PL,A,2011,PL,0,,,,,
1kmN3036E4954,201,PL,A,2011,PL,0,,,,,
1kmN3037E4954,942,PL,A,2011,PL,0,,,,,3
1kmN3038E4954,190,PL,A,2011,PL,0,,,,,
1kmN3039E4954,433,PL,A,2011,PL,0,,,,,
1kmN3040E4954,530,PL,A,2011,PL,0,,,,,
1kmN3041E4954,113,PL,A,2011,PL,0,,,,,5
1kmN3043E4954,944,PL,A,2011,PL,0,,,,3,
1kmN3044E4954,4941,PL,A,2011,PL,0,,,,,
1kmN3045E4954,904,PL,A,2011,PL,0,,,,,4
1kmN3046E4954,1336,PL,A,2011,PL,0,,,,,4
1kmN3047E4954,105,PL,A,2011,PL,0,,,,5,4
1kmN3052E4954,352,PL,A,2011,PL,0,,,,,
1kmN3053E4954,1399,PL,A,2011,PL,0,,,,,
1kmN3054E4954,4686,PL,A,2011,PL,0,,1,,,
1kmN3055E4954,482,PL,A,2011,PL,0,,,5,,
1kmN3056E4954,1974,PL,A,2011,PL,0,,,5,,
1kmN3057E4954,2856,PL,A,2011,PL,0,,,5,,
1kmN3058E4954,8925,PL,A,2011,PL,0,,1,5,,
1kmN3059E4954,5800,PL,A,2011,PL,0,,,5,,
1kmN3060E4954,8526,PL,A,2011,PL,0,,,5,,
1kmN3061E4954,4700,PL,A,2011,PL,0,,,5,,
1kmN3062E4954,721,PL,A,2011,PL,0,,,3,,
1kmN3063E4954,838,PL,A,2011,PL,0,,,,,
1kmN3064E4954,13272,PL,A,2011,PL,0,,1,,,0
1kmN3065E4954,15572,PL,A,2011,PL,0,,,,,0
1kmN3066E4954,1264,PL,A,2011,PL,0,,,,,0
1kmN3067E4954,10,PL,A,2011,PL,0,,,,,
1kmN3068E4954,1828,PL,A,2011,PL,0,,,,3,
1kmN3069E4954,71,PL,A,2011,PL,0,,,,5,
1kmN3071E4954,624,PL,A,2011,PL,0,,,,,4
1kmN3072E4954,320,PL,A,2011,PL,0,,,,,
1kmN3073E4954,71,PL,A,2011,PL,0,,,,,
1kmN3074E4954,289,PL,A,2011,PL,0,,,,,3
1kmN3075E4954,1712,PL,A,2011,PL,0,,,1,,5
1kmN3076E4954,156,PL,A,2011,PL,0,,,,,5
1kmN3079E4954,77,PL,A,2011,PL,0,,,,,
1kmN3080E4954,896,PL,A,2011,PL,0,,,,1,
1kmN3081E4954,61,PL,A,2011,PL,0,,,,,
1kmN3082E4954,5,PL,A,2011,PL,0,,,,,
1kmN3086E4954,19,PL,A,2011,PL,0,,,,,
1kmN3087E4954,282,PL,A,2011,PL,0,,,,,
1kmN3036E4955,128,PL,A,2011,PL,0,,,,,3
1kmN3037E4955,383,PL,A,2011,PL,0,,,,,3
1kmN3038E4955,23,PL,A,2011,PL,0,,,,,
1kmN3039E4955,353,PL,A,2011,PL,0,,,,,
1kmN3040E4955,1159,PL,A,2011,PL,0,,,,,
1kmN3041E4955,433,PL,A,2011,PL,0,,,,,5
1kmN3042E4955,11,PL,A,2011,PL,0,,,,3,5
1kmN3043E4955,1906,PL,A,2011,PL,0,,,,,
1kmN3044E4955,7970,PL,A,2011,PL,0,,,,,4
1kmN3045E4955,3919,PL,A,2011,PL,0,,,,,4
1kmN3046E4955,348,PL,A,2011,PL,0,,,,,
1kmN3047E4955,231,PL,A,2011,PL,0,,,,5,
1kmN3048E4955,31,PL,A,2011,PL,0,,,3,5,0
1kmN3051E4955,712,PL,A,2011,PL,0,,,,,0
1kmN3052E4955,46,PL,A,2011,PL,0,,,,,0
1kmN3053E4955,70,PL,A,2011,PL,0,,,,,
1kmN3054E4955,1620,PL,A,2011,PL,0,,1,,4,
1kmN3055E4955,3,PL,A,2011,PL,0,,,1,4,
1kmN3056E4955,5793,PL,A,2011,PL,0,,,,4,
1kmN3057E4955,3351,PL,A,2011,PL,0,,1,,4,
1kmN3058E4955,8522,PL,A,2011,PL,0,,1,,4,
1kmN3059E4955,6896,PL,A,2011,PL,0,,,,4,
1kmN3060E4955,2800,PL,A,2011,PL,0,,,,4,0
1kmN3061E4955,2335,PL,A,2011,PL,0,,,,4,0
1kmN3062E4955,6340,PL,A,2011,PL,0,,,3,4,0
1kmN3063E4955,5288,PL,A,2011,PL,0,,,3,4,0
1kmN3064E4955,4830,PL,A,2011,PL,0,,1,,,0
1kmN3065E4955,1724,PL,A,2011,PL,0,,,,,
1kmN3066E4955,72,PL,A,2011,PL,0,,,,,
1kmN3067E4955,2117,PL,A,2011,PL,0,,,,,
1kmN3068E4955,6233,PL,A,2011,PL,0,,,,5,
1kmN3069E4955,7970,PL,A,2011,PL,0,,,,5,
1kmN3070E4955,965,PL,A,2011,PL,0,,,,,
1kmN3071E4955,1082,PL,A,2011,PL,0,,,,,4
1kmN3072E4955,917,PL,A,2011,PL,0,,,,,4
1kmN3073E4955,9,PL,A,2011,PL,0,,,,,
1kmN3074E4955,22,PL,A,2011,PL,0,,,,,5
1kmN3075E4955,14,PL,A,2011,PL,0,,,1,,5
1kmN3076E4955,42,PL,A,2011,PL,0,,,,,
1kmN3087E4955,49,PL,A,2011,PL,0,,,,,
1kmN3088E4955,8,PL,A,2011,PL,0,,,,,
1kmN3037E4956,106,PL,A,2011,PL,0,,,,,
1kmN3038E4956,24,PL,A,2011,PL,0,,,,,
1kmN3039E4956,283,PL,A,2011,PL,0,,,,,
1kmN3040E4956,396,PL,A,2011,PL,0,,,,,
1kmN3041E4956,8,PL,A,2011,PL,0,,,,3,
1kmN3042E4956,16,PL,A,2011,PL,0,,,,3,5
1kmN3043E4956,330,PL,A,2011,PL,0,,,,,5
1kmN3044E4956,1745,PL,A,2011,PL,0,,,,,4
1kmN3045E4956,1496,PL,A,2011,PL,0,,,,,1
1kmN3046E4956,845,PL,A,2011,PL,0,,,,,
1kmN3047E4956,1021,PL,A,2011,PL,0,,,3,,
1kmN3048E4956,57,PL,A,2011,PL,0,,,3,,
1kmN3050E4956,12,PL,A,2011,PL,0,,,,5,
1kmN3051E4956,2415,PL,A,2011,PL,0,,,,4,
1kmN3054E4956,83,PL,A,2011,PL,0,,1,,4,0
1kmN3055E4956,6552,PL,A,2011,PL,0,,,1,,0
1kmN3056E4956,10506,PL,A,2011,PL,0,,,,,0
1kmN3057E4956,3420,PL,A,2011,PL,0,,1,,,0
1kmN3058E4956,9992,PL,A,2011,PL,0,,1,,,0
1kmN3059E4956,12295,PL,A,2011,PL,0,,1,,,0
1kmN3060E4956,13902,PL,A,2011,PL,0,,,,,0
1kmN3061E4956,2293,PL,A,2011,PL,0,,1,,,
1kmN3062E4956,180,PL,A,2011,PL,0,,1,,,
1kmN3063E4956,258,PL,A,2011,PL,0,,1,3,4,
1kmN3064E4956,203,PL,A,2011,PL,0,,1,3,4,
1kmN3067E4956,1201,PL,A,2011,PL,0,,,,5,
1kmN3068E4956,748,PL,A,2011,PL,0,,,,5,
1kmN3069E4956,6827,PL,A,2011,PL,0,,,,3,
1kmN3070E4956,6271,PL,A,2011,PL,0,,,,,
1kmN3072E4956,17,PL,A,2011,PL,0,,,,,4
1kmN3076E4956,20,PL,A,2011,PL,0,,,,,
1kmN3034E4957,56,PL,A,2011,PL,0,,,,,
1kmN3038E4957,3,PL,A,2011,PL,0,,,,,
1kmN3039E4957,5,PL,A,2011,PL,0,,,,,
1kmN3040E4957,41,PL,A,2011,PL,0,,,,,
1kmN3041E4957,21,PL,A,2011,PL,0,,,,3,
1kmN3042E4957,60,PL,A,2011,PL,0,,,,,4
1kmN3043E4957,82,PL,A,2011,PL,0,,,,,5
1kmN3044E4957,308,PL,A,2011,PL,0,,,,,
1kmN3045E4957,127,PL,A,2011,PL,0,,,,,1
1kmN3046E4957,614,PL,A,2011,PL,0,,,3,,
1kmN3047E4957,487,PL,A,2011,PL,0,,,3,,
1kmN3048E4957,66,PL,A,2011,PL,0,,,,,
1kmN3051E4957,1141,PL,A,2011,PL,0,,,,5,
1kmN3052E4957,1169,PL,A,2011,PL,0,,,,5,
1kmN3055E4957,280,PL,A,2011,PL,0,,,1,,
1kmN3056E4957,941,PL,A,2011,PL,0,,1,1,,
